cod_staz,date,T
AL007,2015-01-03 00:30:00,6.531
AL007,2015-01-03 00:59:00,6.403
AL007,2015-01-03 01:30:00,6.27
AL007,2015-01-03 01:59:00,6.08
AL007,2015-01-03 02:30:00,5.979
AL007,2015-01-03 02:59:00,5.285
AL007,2015-01-03 03:30:00,5.357
AL007,2015-01-03 03:59:00,5.403
AL007,2015-01-03 04:30:00,4.985
AL007,2015-01-03 04:59:00,4.447
AL007,2015-01-03 05:30:00,3.992
AL007,2015-01-03 05:59:00,3.971
AL007,2015-01-03 06:30:00,4.215
AL007,2015-01-03 06:59:00,4.144
AL007,2015-01-03 07:30:00,3.847
AL007,2015-01-03 07:59:00,3.875
AL007,2015-01-03 08:30:00,3.271
AL007,2015-01-03 08:59:00,3.695
AL007,2015-01-03 09:30:00,4.55
AL007,2015-01-03 09:59:00,5.174
AL007,2015-01-03 10:30:00,5.801
AL007,2015-01-03 10:59:00,6.961
AL007,2015-01-03 11:30:00,7.823
AL007,2015-01-03 11:59:00,8.404
AL007,2015-01-03 12:30:00,8.812
AL007,2015-01-03 12:59:00,9.368
AL007,2015-01-03 13:30:00,9.866
AL007,2015-01-03 13:59:00,10.466
AL007,2015-01-03 14:30:00,10.927
AL007,2015-01-03 14:59:00,11.415
AL007,2015-01-03 15:30:00,11.451
AL007,2015-01-03 15:59:00,11.856
AL007,2015-01-03 16:30:00,12.191
AL007,2015-01-03 16:59:00,12.15
AL007,2015-01-03 17:30:00,12.133
AL007,2015-01-03 17:59:00,12.016
AL007,2015-01-03 18:30:00,11.96
AL007,2015-01-03 18:59:00,11.748
AL007,2015-01-03 19:30:00,11.325
AL007,2015-01-03 19:59:00,11.139
AL007,2015-01-03 20:30:00,11.288
AL007,2015-01-03 20:59:00,11.464
AL007,2015-01-03 21:30:00,11.63
AL007,2015-01-03 21:59:00,11.747
AL007,2015-01-03 22:30:00,11.776
AL007,2015-01-03 22:59:00,11.874
AL007,2015-01-03 23:30:00,12.006
AL007,2015-01-03 23:59:00,12.174
AL007,2015-01-04 00:30:00,11.929
AL007,2015-01-04 00:59:00,11.434
AL007,2015-01-04 01:30:00,11.257
AL007,2015-01-04 01:59:00,11.429
AL007,2015-01-04 02:30:00,12.018
AL007,2015-01-04 02:59:00,12.116
AL007,2015-01-04 03:30:00,11.069
AL007,2015-01-04 03:59:00,10.398
AL007,2015-01-04 04:30:00,10.371
AL007,2015-01-04 04:59:00,10.244
AL007,2015-01-04 05:30:00,10.197
AL007,2015-01-04 05:59:00,10.149
AL007,2015-01-04 06:30:00,9.761
AL007,2015-01-04 06:59:00,9.591
AL007,2015-01-04 07:30:00,9.732
AL007,2015-01-04 07:59:00,9.52
AL007,2015-01-04 08:30:00,9.378
AL007,2015-01-04 08:59:00,9.658
AL007,2015-01-04 09:30:00,10.049
AL007,2015-01-04 09:59:00,10.917
AL007,2015-01-04 10:30:00,12.151
AL007,2015-01-04 10:59:00,13.159
AL007,2015-01-04 11:30:00,14.282
AL007,2015-01-04 11:59:00,15.26
AL007,2015-01-04 12:30:00,15.849
AL007,2015-01-04 12:59:00,16.254
AL007,2015-01-04 13:30:00,16.345
AL007,2015-01-04 13:59:00,16.465
AL007,2015-01-04 14:30:00,16.587
AL007,2015-01-04 14:59:00,16.56
AL007,2015-01-04 15:30:00,16.687
AL007,2015-01-04 15:59:00,16.548
AL007,2015-01-04 16:30:00,16.223
AL007,2015-01-04 16:59:00,15.707
AL007,2015-01-04 17:30:00,15.256
AL007,2015-01-04 17:59:00,14.842
AL007,2015-01-04 18:30:00,14.352
AL007,2015-01-04 18:59:00,13.969
AL007,2015-01-04 19:30:00,13.732
AL007,2015-01-04 19:59:00,13.788
AL007,2015-01-04 20:30:00,13.461
AL007,2015-01-04 20:59:00,12.813
AL007,2015-01-04 21:30:00,12.301
AL007,2015-01-04 21:59:00,12.058
AL007,2015-01-04 22:30:00,11.407
AL007,2015-01-04 22:59:00,10.938
AL007,2015-01-04 23:30:00,10.564
AL007,2015-01-04 23:59:00,9.997
AL007,2015-01-06 00:59:00,4.074
AL007,2015-01-06 01:30:00,3.749
AL007,2015-01-06 01:59:00,3.744
AL007,2015-01-06 02:30:00,3.646
AL007,2015-01-06 02:59:00,2.979
AL007,2015-01-06 03:30:00,2.815
AL007,2015-01-06 03:59:00,2.732
AL007,2015-01-06 04:30:00,2.335
AL007,2015-01-06 04:59:00,2.024
AL007,2015-01-06 05:30:00,1.894
AL007,2015-01-06 05:59:00,1.497
AL007,2015-01-06 06:30:00,1.756
AL007,2015-01-06 06:59:00,1.662
AL007,2015-01-06 07:30:00,2.004
AL007,2015-01-06 07:59:00,1.896
AL007,2015-01-06 08:30:00,1.831
AL007,2015-01-06 08:59:00,2.016
AL007,2015-01-06 09:30:00,2.734
AL007,2015-01-06 09:59:00,3.971
AL007,2015-01-06 10:30:00,5.159
AL007,2015-01-06 10:59:00,6.291
AL007,2015-01-06 11:30:00,8.166
AL007,2015-01-06 11:59:00,9.732
AL007,2015-01-06 12:30:00,10.61
AL007,2015-01-06 12:59:00,11.46
AL007,2015-01-06 13:30:00,12.279
AL007,2015-01-06 13:59:00,12.715
AL007,2015-01-06 14:30:00,13.365
AL007,2015-01-06 14:59:00,13.688
AL007,2015-01-06 15:30:00,13.576
AL007,2015-01-06 15:59:00,13.783
AL007,2015-01-06 16:30:00,13.494
AL007,2015-01-06 16:59:00,12.935
AL007,2015-01-06 17:30:00,12.394
AL007,2015-01-06 17:59:00,11.887
AL007,2015-01-06 18:30:00,11.613
AL007,2015-01-06 18:59:00,10.905
AL007,2015-01-06 19:30:00,10.521
AL007,2015-01-06 19:59:00,10.399
AL007,2015-01-06 20:30:00,10.598
AL007,2015-01-06 20:59:00,9.831
AL007,2015-01-06 21:30:00,8.975
AL007,2015-01-06 21:59:00,8.912
AL007,2015-01-06 22:30:00,8.867
AL007,2015-01-06 22:59:00,8.683
AL007,2015-01-06 23:30:00,8.421
AL007,2015-01-06 23:59:00,8.082
AL007,2015-01-07 00:30:00,7.653
AL007,2015-01-07 00:59:00,7.392
AL007,2015-01-07 01:30:00,7.291
AL007,2015-01-07 01:59:00,6.842
AL007,2015-01-07 02:30:00,6.503
AL007,2015-01-07 02:59:00,6.598
AL007,2015-01-07 03:30:00,6.713
AL007,2015-01-07 03:59:00,6.653
AL007,2015-01-07 04:30:00,6.606
AL007,2015-01-07 04:59:00,6.292
AL007,2015-01-07 05:30:00,6.022
AL007,2015-01-07 05:59:00,6.132
AL007,2015-01-07 06:30:00,6.292
AL007,2015-01-07 06:59:00,6.441
AL007,2015-01-07 07:30:00,6.686
AL007,2015-01-07 07:59:00,7.024
AL007,2015-01-07 08:30:00,7.321
AL007,2015-01-07 08:59:00,7.425
AL007,2015-01-07 09:30:00,7.95
AL007,2015-01-07 09:59:00,8.679
AL007,2015-01-07 10:30:00,8.882
AL007,2015-01-07 10:59:00,9.135
AL007,2015-01-07 11:30:00,9.851
AL007,2015-01-07 11:59:00,10.904
AL007,2015-01-07 12:30:00,11.485
AL007,2015-01-07 12:59:00,12.009
AL007,2015-01-07 13:30:00,12.472
AL007,2015-01-07 13:59:00,13.11
AL007,2015-01-07 14:30:00,13.623
AL007,2015-01-07 14:59:00,13.789
AL007,2015-01-07 15:30:00,13.707
AL007,2015-01-07 15:59:00,13.506
AL007,2015-01-07 16:30:00,13.253
AL007,2015-01-07 16:59:00,12.514
AL007,2015-01-07 17:30:00,11.58
AL007,2015-01-07 17:59:00,11.488
AL007,2015-01-07 18:30:00,11.31
AL007,2015-01-07 18:59:00,11.217
AL007,2015-01-07 19:30:00,11.048
AL007,2015-01-07 19:59:00,11.088
AL007,2015-01-07 20:30:00,10.785
AL007,2015-01-07 20:59:00,10.46
AL007,2015-01-07 21:30:00,10.511
AL007,2015-01-07 21:59:00,10.671
AL007,2015-01-07 22:30:00,10.672
AL007,2015-01-07 22:59:00,10.442
AL007,2015-01-07 23:30:00,9.964
AL007,2015-01-07 23:59:00,9.348
AL007,2015-01-08 00:30:00,9.113
AL007,2015-01-08 00:59:00,8.874
AL007,2015-01-08 01:30:00,8.904
AL007,2015-01-08 01:59:00,8.693
AL007,2015-01-08 02:30:00,8.502
AL007,2015-01-08 02:59:00,7.641
AL007,2015-01-08 03:30:00,7.641
AL007,2015-01-08 03:59:00,7.752
AL007,2015-01-08 04:30:00,8.091
AL007,2015-01-08 04:59:00,8.027
AL007,2015-01-08 05:30:00,7.857
AL007,2015-01-08 05:59:00,7.731
AL007,2015-01-08 06:30:00,7.999
AL007,2015-01-08 06:59:00,7.768
AL007,2015-01-08 07:30:00,7.65
AL007,2015-01-08 07:59:00,7.814
AL007,2015-01-08 08:30:00,7.857
AL007,2015-01-08 08:59:00,8.11
AL007,2015-01-08 09:30:00,8.199
AL007,2015-01-08 09:59:00,8.554
AL007,2015-01-08 10:30:00,8.859
AL007,2015-01-08 10:59:00,9.569
AL007,2015-01-08 11:30:00,10.103
AL007,2015-01-08 11:59:00,9.91
AL007,2015-01-08 12:30:00,9.95
AL007,2015-01-08 12:59:00,10.154
AL007,2015-01-08 13:30:00,10.547
AL007,2015-01-08 13:59:00,10.774
AL007,2015-01-08 14:30:00,11.091
AL007,2015-01-08 14:59:00,12.227
AL007,2015-01-08 15:30:00,12.798
AL007,2015-01-08 15:59:00,12.968
AL007,2015-01-08 16:30:00,12.985
AL007,2015-01-08 16:59:00,12.781
AL007,2015-01-08 17:30:00,12.588
AL007,2015-01-08 17:59:00,12.366
AL007,2015-01-08 18:30:00,12.199
AL007,2015-01-08 18:59:00,12.195
AL007,2015-01-08 19:30:00,12.113
AL007,2015-01-08 19:59:00,11.873
AL007,2015-01-08 20:30:00,11.851
AL007,2015-01-08 20:59:00,11.73
AL007,2015-01-08 21:30:00,11.55
AL007,2015-01-08 21:59:00,11.437
AL007,2015-01-08 22:30:00,11.495
AL007,2015-01-08 22:59:00,11.466
AL007,2015-01-08 23:30:00,11.454
AL007,2015-01-08 23:59:00,10.852
AL007,2015-01-09 00:30:00,10.434
AL007,2015-01-09 00:59:00,10.048
AL007,2015-01-09 01:30:00,9.919
AL007,2015-01-09 01:59:00,9.846
AL007,2015-01-09 02:30:00,9.448
AL007,2015-01-09 02:59:00,9.531
AL007,2015-01-09 03:30:00,9.505
AL007,2015-01-09 03:59:00,9.329
AL007,2015-01-09 04:30:00,8.941
AL007,2015-01-09 04:59:00,7.935
AL007,2015-01-09 05:30:00,7.429
AL007,2015-01-09 05:59:00,7.056
AL007,2015-01-09 06:30:00,7.505
AL007,2015-01-09 06:59:00,7.414
AL007,2015-01-09 07:30:00,7.628
AL007,2015-01-09 07:59:00,7.298
AL007,2015-01-09 08:30:00,6.871
AL007,2015-01-09 08:59:00,8.125
AL007,2015-01-09 09:30:00,8.832
AL007,2015-01-09 09:59:00,9.428
AL007,2015-01-09 10:30:00,10.103
AL007,2015-01-09 10:59:00,11.276
AL007,2015-01-09 11:30:00,12.082
AL007,2015-01-09 11:59:00,12.702
AL007,2015-01-09 12:30:00,13.295
AL007,2015-01-09 12:59:00,14.05
AL007,2015-01-09 13:30:00,14.672
AL007,2015-01-09 13:59:00,14.88
AL007,2015-01-09 14:30:00,14.94
AL007,2015-01-09 14:59:00,14.856
AL007,2015-01-09 15:30:00,14.671
AL007,2015-01-09 15:59:00,14.116
AL007,2015-01-09 16:30:00,13.877
AL007,2015-01-09 16:59:00,13.316
AL007,2015-01-09 17:30:00,12.859
AL007,2015-01-09 17:59:00,12.558
AL007,2015-01-09 18:30:00,12.309
AL007,2015-01-09 18:59:00,12.087
AL007,2015-01-09 19:30:00,11.931
AL007,2015-01-09 19:59:00,11.809
AL007,2015-01-09 20:30:00,11.714
AL007,2015-01-09 20:59:00,11.323
AL007,2015-01-09 21:30:00,10.647
AL007,2015-01-09 21:59:00,10.24
AL007,2015-01-09 22:30:00,9.88
AL007,2015-01-09 22:59:00,9.094
AL007,2015-01-09 23:30:00,8.996
AL007,2015-01-09 23:59:00,8.949
AL007,2015-01-10 00:30:00,9.122
AL007,2015-01-10 00:59:00,8.579
AL007,2015-01-10 01:30:00,8.705
AL007,2015-01-10 01:59:00,8.83
AL007,2015-01-10 02:30:00,8.903
AL007,2015-01-10 02:59:00,9.118
AL007,2015-01-10 03:30:00,9.258
AL007,2015-01-10 03:59:00,9.246
AL007,2015-01-10 04:30:00,9.183
AL007,2015-01-10 04:59:00,8.484
AL007,2015-01-10 05:30:00,8.094
AL007,2015-01-10 05:59:00,8.469
AL007,2015-01-10 06:30:00,8.573
AL007,2015-01-10 06:59:00,8.39
AL007,2015-01-10 07:30:00,8.435
AL007,2015-01-10 07:59:00,8.227
AL007,2015-01-10 08:30:00,8.049
AL007,2015-01-10 08:59:00,8.367
AL007,2015-01-10 09:30:00,8.662
AL007,2015-01-10 09:59:00,9.168
AL007,2015-01-10 10:30:00,9.543
AL007,2015-01-10 10:59:00,9.963
AL007,2015-01-10 11:30:00,10.503
AL007,2015-01-10 11:59:00,11.144
AL007,2015-01-10 12:30:00,11.686
AL007,2015-01-10 12:59:00,12.043
AL007,2015-01-10 13:30:00,12.854
AL007,2015-01-10 13:59:00,13.627
AL007,2015-01-10 14:30:00,14.133
AL007,2015-01-10 14:59:00,14.436
AL007,2015-01-10 15:30:00,15.164
AL007,2015-01-10 15:59:00,15.244
AL007,2015-01-10 16:30:00,14.929
AL007,2015-01-10 16:59:00,14.453
AL007,2015-01-10 17:30:00,14.242
AL007,2015-01-10 17:59:00,13.578
AL007,2015-01-10 18:30:00,13.231
AL007,2015-01-10 18:59:00,13.407
AL007,2015-01-10 19:30:00,13.108
AL007,2015-01-10 19:59:00,12.752
AL007,2015-01-10 20:30:00,12.745
AL007,2015-01-10 20:59:00,12.782
AL007,2015-01-10 21:30:00,12.757
AL007,2015-01-10 21:59:00,12.472
AL007,2015-01-10 22:30:00,11.973
AL007,2015-01-10 22:59:00,11.305
AL007,2015-01-10 23:30:00,10.931
AL007,2015-01-10 23:59:00,10.624
AL007,2015-01-11 00:30:00,10.032
AL007,2015-01-11 00:59:00,10.077
AL007,2015-01-11 01:30:00,10.23
AL007,2015-01-11 01:59:00,10.224
AL007,2015-01-11 02:30:00,10.403
AL007,2015-01-11 02:59:00,10.429
AL007,2015-01-11 03:30:00,10.524
AL007,2015-01-11 03:59:00,10.602
AL007,2015-01-11 04:30:00,10.743
AL007,2015-01-11 04:59:00,10.508
AL007,2015-01-11 05:30:00,10.657
AL007,2015-01-11 05:59:00,10.789
AL007,2015-01-11 06:30:00,10.527
AL007,2015-01-11 06:59:00,10.805
AL007,2015-01-11 07:30:00,11.211
AL007,2015-01-11 07:59:00,11.453
AL007,2015-01-11 08:30:00,11.43
AL007,2015-01-11 08:59:00,11.233
AL007,2015-01-11 09:30:00,11.809
AL007,2015-01-11 09:59:00,12.715
AL007,2015-01-11 10:30:00,13.257
AL007,2015-01-11 10:59:00,13.209
AL007,2015-01-11 11:30:00,13.26
AL007,2015-01-11 11:59:00,13.401
AL007,2015-01-11 12:30:00,13.655
AL007,2015-01-11 12:59:00,13.725
AL007,2015-01-11 13:30:00,13.673
AL007,2015-01-11 13:59:00,13.573
AL007,2015-01-11 14:30:00,13.85
AL007,2015-01-11 14:59:00,14.098
AL007,2015-01-11 15:30:00,14.169
AL007,2015-01-11 15:59:00,14.246
AL007,2015-01-11 16:30:00,14.172
AL007,2015-01-11 16:59:00,14.089
AL007,2015-01-11 17:30:00,14.02
AL007,2015-01-11 17:59:00,13.952
AL007,2015-01-11 18:30:00,13.721
AL007,2015-01-11 18:59:00,13.491
AL007,2015-01-11 19:30:00,13.22
AL007,2015-01-11 19:59:00,12.338
AL007,2015-01-11 20:30:00,12.224
AL007,2015-01-11 20:59:00,11.884
AL007,2015-01-11 21:30:00,11.503
AL007,2015-01-11 21:59:00,11.544
AL007,2015-01-11 22:30:00,11.145
AL007,2015-01-11 22:59:00,11.22
AL007,2015-01-11 23:30:00,11.047
AL007,2015-01-11 23:59:00,11.141
AL007,2015-01-12 00:30:00,11.292
AL007,2015-01-12 00:59:00,11.385
AL007,2015-01-12 01:30:00,10.863
AL007,2015-01-12 01:59:00,10.516
AL007,2015-01-12 02:30:00,10.105
AL007,2015-01-12 02:59:00,10.294
AL007,2015-01-12 03:30:00,9.963
AL007,2015-01-12 03:59:00,9.498
AL007,2015-01-12 04:30:00,9.163
AL007,2015-01-12 04:59:00,9.089
AL007,2015-01-12 05:30:00,8.688
AL007,2015-01-12 05:59:00,8.31
AL007,2015-01-12 06:30:00,8.31
AL007,2015-01-12 06:59:00,8.116
AL007,2015-01-12 07:30:00,7.979
AL007,2015-01-12 07:59:00,7.829
AL007,2015-01-12 08:30:00,7.896
AL007,2015-01-12 08:59:00,8.071
AL007,2015-01-12 09:30:00,8.461
AL007,2015-01-12 09:59:00,9.13
AL007,2015-01-12 10:30:00,9.895
AL007,2015-01-12 10:59:00,10.736
AL007,2015-01-12 11:30:00,11.64
AL007,2015-01-12 11:59:00,12.275
AL007,2015-01-12 12:30:00,13.081
AL007,2015-01-12 12:59:00,13.739
AL007,2015-01-12 13:30:00,13.908
AL007,2015-01-12 13:59:00,14.237
AL007,2015-01-12 14:30:00,14.583
AL007,2015-01-12 14:59:00,14.921
AL007,2015-01-12 15:30:00,15.251
AL007,2015-01-12 15:59:00,15.241
AL007,2015-01-12 16:30:00,14.682
AL007,2015-01-12 16:59:00,13.68
AL007,2015-01-12 17:30:00,12.684
AL007,2015-01-12 17:59:00,12.248
AL007,2015-01-12 18:30:00,12.02
AL007,2015-01-12 18:59:00,11.798
AL007,2015-01-12 19:30:00,11.616
AL007,2015-01-12 19:59:00,11.568
AL007,2015-01-12 20:30:00,11.404
AL007,2015-01-12 20:59:00,11.361
AL007,2015-01-12 21:30:00,10.315
AL007,2015-01-12 21:59:00,9.467
AL007,2015-01-12 22:30:00,8.693
AL007,2015-01-12 22:59:00,7.987
AL007,2015-01-12 23:30:00,7.472
AL007,2015-01-12 23:59:00,6.741
AL007,2015-01-13 00:30:00,6.28
AL007,2015-01-13 00:59:00,6.191
AL007,2015-01-13 01:30:00,5.85
AL007,2015-01-13 01:59:00,5.029
AL007,2015-01-13 02:30:00,4.578
AL007,2015-01-13 02:59:00,4.792
AL007,2015-01-13 03:30:00,4.222
AL007,2015-01-13 03:59:00,3.909
AL007,2015-01-13 04:30:00,3.961
AL007,2015-01-13 04:59:00,4.121
AL007,2015-01-13 05:30:00,3.825
AL007,2015-01-13 05:59:00,3.212
AL007,2015-01-13 06:30:00,3.358
AL007,2015-01-13 06:59:00,3.362
AL007,2015-01-13 07:30:00,3.017
AL007,2015-01-13 07:59:00,2.675
AL007,2015-01-13 08:30:00,2.675
AL007,2015-01-13 08:59:00,3.172
AL007,2015-01-13 09:30:00,4.177
AL007,2015-01-13 09:59:00,4.975
AL007,2015-01-13 10:30:00,5.724
AL007,2015-01-13 10:59:00,7.356
AL007,2015-01-13 11:30:00,8.885
AL007,2015-01-13 11:59:00,10.086
AL007,2015-01-13 12:30:00,11.095
AL007,2015-01-13 12:59:00,11.72
AL007,2015-01-13 13:30:00,12.332
AL007,2015-01-13 13:59:00,12.714
AL007,2015-01-13 14:30:00,13.378
AL007,2015-01-13 14:59:00,13.71
AL007,2015-01-13 15:30:00,14.148
AL007,2015-01-13 15:59:00,14.23
AL007,2015-01-13 16:30:00,14.116
AL007,2015-01-13 16:59:00,13.624
AL007,2015-01-13 17:30:00,12.65
AL007,2015-01-13 17:59:00,12.184
AL007,2015-01-13 18:30:00,11.703
AL007,2015-01-13 18:59:00,11.445
AL007,2015-01-13 19:30:00,10.964
AL007,2015-01-13 19:59:00,10.633
AL007,2015-01-13 20:30:00,10.597
AL007,2015-01-13 20:59:00,9.766
AL007,2015-01-13 21:30:00,8.994
AL007,2015-01-13 21:59:00,8.64
AL007,2015-01-13 22:30:00,8.072
AL007,2015-01-13 22:59:00,7.46
AL007,2015-01-13 23:30:00,7.723
AL007,2015-01-13 23:59:00,7.36
AL007,2015-01-14 00:30:00,6.949
AL007,2015-01-14 00:59:00,7.056
AL007,2015-01-14 01:30:00,7.126
AL007,2015-01-14 01:59:00,6.121
AL007,2015-01-14 02:30:00,6.411
AL007,2015-01-14 02:59:00,6.997
AL007,2015-01-14 03:30:00,6.84
AL007,2015-01-14 03:59:00,6.642
AL007,2015-01-14 04:30:00,7.175
AL007,2015-01-14 04:59:00,7.427
AL007,2015-01-14 05:30:00,7.436
AL007,2015-01-14 05:59:00,7.556
AL007,2015-01-14 06:30:00,7.362
AL007,2015-01-14 06:59:00,7.64
AL007,2015-01-14 07:30:00,7.327
AL007,2015-01-14 07:59:00,7.211
AL007,2015-01-14 08:30:00,7.48
AL007,2015-01-14 08:59:00,7.918
AL007,2015-01-14 09:30:00,8.849
AL007,2015-01-14 09:59:00,9.509
AL007,2015-01-14 10:30:00,10.207
AL007,2015-01-14 10:59:00,10.808
AL007,2015-01-14 11:30:00,11.275
AL007,2015-01-14 11:59:00,12.04
AL007,2015-01-14 12:30:00,12.806
AL007,2015-01-14 12:59:00,13.375
AL007,2015-01-14 13:30:00,13.593
AL007,2015-01-14 13:59:00,14.217
AL007,2015-01-14 14:30:00,14.24
AL007,2015-01-14 14:59:00,14.333
AL007,2015-01-14 15:30:00,14.123
AL007,2015-01-14 15:59:00,13.911
AL007,2015-01-14 16:30:00,13.692
AL007,2015-01-14 16:59:00,13.309
AL007,2015-01-14 17:30:00,12.882
AL007,2015-01-14 17:59:00,12.649
AL007,2015-01-14 18:30:00,12.496
AL007,2015-01-14 18:59:00,12.262
AL007,2015-01-14 19:30:00,12.254
AL007,2015-01-14 19:59:00,12.213
AL007,2015-01-14 20:30:00,11.839
AL007,2015-01-14 20:59:00,11.063
AL007,2015-01-14 21:30:00,10.821
AL007,2015-01-14 21:59:00,10.725
AL007,2015-01-14 22:30:00,10.456
AL007,2015-01-14 22:59:00,10.016
AL007,2015-01-14 23:30:00,9.185
AL007,2015-01-14 23:59:00,8.626
AL007,2015-01-15 00:30:00,8.239
AL007,2015-01-15 00:59:00,8.36
AL007,2015-01-15 01:30:00,8.317
AL007,2015-01-15 01:59:00,7.947
AL007,2015-01-15 02:30:00,7.575
AL007,2015-01-15 02:59:00,7.598
AL007,2015-01-15 03:30:00,7.106
AL007,2015-01-15 03:59:00,6.894
AL007,2015-01-15 04:30:00,6.815
AL007,2015-01-15 04:59:00,6.324
AL007,2015-01-15 05:30:00,5.491
AL007,2015-01-15 05:59:00,4.669
AL007,2015-01-15 06:30:00,4.627
AL007,2015-01-15 06:59:00,4.572
AL007,2015-01-15 07:30:00,4.169
AL007,2015-01-15 07:59:00,3.821
AL007,2015-01-15 08:30:00,4.07
AL007,2015-01-15 08:59:00,4.471
AL007,2015-01-15 09:30:00,4.733
AL007,2015-01-15 09:59:00,4.823
AL007,2015-01-15 10:30:00,5.299
AL007,2015-01-15 10:59:00,6.732
AL007,2015-01-15 11:30:00,8.415
AL007,2015-01-15 11:59:00,10.04
AL007,2015-01-15 12:30:00,11.277
AL007,2015-01-15 12:59:00,12.495
AL007,2015-01-15 13:30:00,14.055
AL007,2015-01-15 13:59:00,14.387
AL007,2015-01-15 14:30:00,14.497
AL007,2015-01-15 14:59:00,14.399
AL007,2015-01-15 15:30:00,14.321
AL007,2015-01-15 15:59:00,14.18
AL007,2015-01-15 16:30:00,13.939
AL007,2015-01-15 16:59:00,13.948
AL007,2015-01-15 17:30:00,13.456
AL007,2015-01-15 17:59:00,13.141
AL007,2015-01-15 18:30:00,12.995
AL007,2015-01-15 18:59:00,12.699
AL007,2015-01-15 19:30:00,12.201
AL007,2015-01-15 19:59:00,11.884
AL007,2015-01-15 20:30:00,11.343
AL007,2015-01-15 20:59:00,11.106
