cod_staz,date,T
AL007,2021-01-10 04:30:00,6.251
AL007,2021-01-10 04:59:00,6.284
AL007,2021-01-10 05:30:00,6.473
AL007,2021-01-10 05:59:00,6.624
AL007,2021-01-10 06:30:00,6.747
AL007,2021-01-10 06:59:00,6.950
AL007,2021-01-10 07:30:00,7.001
AL007,2021-01-10 07:59:00,7.018
AL007,2021-01-10 08:30:00,7.146
AL007,2021-01-10 08:59:00,7.345
AL007,2021-01-10 09:30:00,7.380
AL007,2021-01-10 09:59:00,7.013
AL007,2021-01-10 10:30:00,7.077
AL007,2021-01-10 10:59:00,7.282
AL007,2021-01-10 11:30:00,7.530
AL007,2021-01-10 11:59:00,7.775
AL007,2021-01-10 12:30:00,7.808
AL007,2021-01-10 12:59:00,7.888
AL007,2021-01-10 13:30:00,7.724
AL007,2021-01-10 13:59:00,7.490
AL007,2021-01-10 14:30:00,7.311
AL007,2021-01-10 14:59:00,6.983
AL007,2021-01-10 15:30:00,6.766
AL007,2021-01-10 15:59:00,6.651
AL007,2021-01-10 16:30:00,6.567
AL007,2021-01-10 16:59:00,6.350
AL007,2021-01-10 17:30:00,6.156
AL007,2021-01-10 17:59:00,5.871
AL007,2021-01-10 18:30:00,5.516
AL007,2021-01-10 18:59:00,5.248
AL007,2021-01-10 19:30:00,5.031
AL007,2021-01-10 19:59:00,4.989
AL007,2021-01-10 20:30:00,4.992
AL007,2021-01-10 20:59:00,5.001
AL007,2021-01-10 21:30:00,4.900
AL007,2021-01-10 21:59:00,4.604
AL007,2021-01-10 22:30:00,4.390
AL007,2021-01-10 22:59:00,4.239
AL007,2021-01-10 23:30:00,4.130
AL007,2021-01-10 23:59:00,4.069
AL007,2021-01-11 00:30:00,4.015
AL007,2021-01-11 00:59:00,3.947
AL007,2021-01-11 01:30:00,3.870
AL007,2021-01-11 01:59:00,3.762
AL007,2021-01-11 02:30:00,3.653
AL007,2021-01-11 02:59:00,3.646
AL007,2021-01-11 03:30:00,3.467
AL007,2021-01-11 03:59:00,3.380
AL007,2021-01-11 04:30:00,3.418
AL007,2021-01-11 04:59:00,3.443
AL007,2021-01-11 05:30:00,3.362
AL007,2021-01-11 05:59:00,3.592
AL007,2021-01-11 06:30:00,3.821
AL007,2021-01-11 06:59:00,3.942
AL007,2021-01-11 07:30:00,4.044
AL007,2021-01-11 07:59:00,4.423
AL007,2021-01-11 08:30:00,4.810
AL007,2021-01-11 08:59:00,5.216
AL007,2021-01-11 09:30:00,5.513
AL007,2021-01-11 09:59:00,5.878
AL007,2021-01-11 10:30:00,6.176
AL007,2021-01-11 10:59:00,7.348
AL007,2021-01-11 11:30:00,7.192
AL007,2021-01-11 11:59:00,7.446
AL007,2021-01-11 12:30:00,7.398
AL007,2021-01-11 12:59:00,8.411
AL007,2021-01-11 13:30:00,8.689
AL007,2021-01-11 13:59:00,8.315
AL007,2021-01-11 14:30:00,8.075
AL007,2021-01-11 14:59:00,7.986
AL007,2021-01-11 15:30:00,7.703
AL007,2021-01-11 15:59:00,7.514
AL007,2021-01-11 16:30:00,7.163
AL007,2021-01-11 16:59:00,6.912
AL007,2021-01-11 17:30:00,6.756
AL007,2021-01-11 17:59:00,6.574
AL007,2021-01-11 18:30:00,6.435
AL007,2021-01-11 18:59:00,6.348
AL007,2021-01-11 19:30:00,6.116
AL007,2021-01-11 19:59:00,5.943
AL007,2021-01-11 20:30:00,5.901
AL007,2021-01-11 20:59:00,5.842
AL007,2021-01-11 21:30:00,5.725
AL007,2021-01-11 21:59:00,5.560
AL007,2021-01-11 22:30:00,5.366
AL007,2021-01-11 22:59:00,5.206
AL007,2021-01-11 23:30:00,4.908
AL007,2021-01-11 23:59:00,4.661
AL007,2021-01-12 00:30:00,4.435
AL007,2021-01-12 00:59:00,4.184
AL007,2021-01-12 01:30:00,4.171
AL007,2021-01-12 01:59:00,3.831
AL007,2021-01-12 02:30:00,3.799
AL007,2021-01-12 02:59:00,3.718
AL007,2021-01-12 03:30:00,3.480
AL007,2021-01-12 03:59:00,3.282
AL007,2021-01-12 04:30:00,2.998
AL007,2021-01-12 04:59:00,2.823
AL007,2021-01-12 05:30:00,2.740
AL007,2021-01-12 05:59:00,2.853
AL007,2021-01-12 06:30:00,2.773
AL007,2021-01-12 06:59:00,2.738
AL007,2021-01-12 07:30:00,2.800
AL007,2021-01-12 07:59:00,2.928
AL007,2021-01-12 08:30:00,3.216
AL007,2021-01-12 08:59:00,3.420
AL007,2021-01-12 09:30:00,4.021
AL007,2021-01-12 09:59:00,4.213
AL007,2021-01-12 10:30:00,6.272
AL007,2021-01-12 10:59:00,7.906
AL007,2021-01-12 11:30:00,8.624
AL007,2021-01-12 11:59:00,9.870
AL007,2021-01-12 12:30:00,10.860
AL007,2021-01-12 12:59:00,10.634
AL007,2021-01-12 13:30:00,10.613
AL007,2021-01-12 13:59:00,11.228
AL007,2021-01-12 14:30:00,12.461
AL007,2021-01-12 14:59:00,12.705
AL007,2021-01-12 15:30:00,12.513
AL007,2021-01-12 15:59:00,11.748
AL007,2021-01-12 16:30:00,10.919
AL007,2021-01-12 16:59:00,10.064
AL007,2021-01-12 17:30:00,9.029
AL007,2021-01-12 17:59:00,8.401
AL007,2021-01-12 18:30:00,8.051
AL007,2021-01-12 18:59:00,7.856
AL007,2021-01-12 19:30:00,7.599
AL007,2021-01-12 19:59:00,7.137
AL007,2021-01-12 20:30:00,6.498
AL007,2021-01-12 20:59:00,6.265
AL007,2021-01-12 21:30:00,5.964
AL007,2021-01-12 21:59:00,5.645
AL007,2021-01-12 22:30:00,5.417
AL007,2021-01-12 22:59:00,4.660
AL007,2021-01-12 23:30:00,4.061
AL007,2021-01-12 23:59:00,3.932
AL007,2021-01-13 00:30:00,4.187
AL007,2021-01-13 00:59:00,3.951
AL007,2021-01-13 01:30:00,3.480
AL007,2021-01-13 01:59:00,3.191
AL007,2021-01-13 02:30:00,2.760
AL007,2021-01-13 02:59:00,2.057
AL007,2021-01-13 03:30:00,2.030
AL007,2021-01-13 03:59:00,1.901
AL007,2021-01-13 04:30:00,1.807
AL007,2021-01-13 04:59:00,1.545
AL007,2021-01-13 05:30:00,1.251
AL007,2021-01-13 05:59:00,1.129
AL007,2021-01-13 06:30:00,1.084
AL007,2021-01-13 06:59:00,1.016
AL007,2021-01-13 07:30:00,    0.895
AL007,2021-01-13 07:59:00,    0.860
AL007,2021-01-13 08:30:00,1.714
AL007,2021-01-13 08:59:00,3.071
AL007,2021-01-13 09:30:00,4.557
AL007,2021-01-13 09:59:00,5.972
AL007,2021-01-13 10:30:00,7.537
AL007,2021-01-13 10:59:00,9.247
AL007,2021-01-13 11:30:00,10.537
AL007,2021-01-13 11:59:00,11.420
AL007,2021-01-13 12:30:00,11.449
AL007,2021-01-13 12:59:00,11.793
AL007,2021-01-13 13:30:00,12.219
AL007,2021-01-13 13:59:00,12.487
AL007,2021-01-13 14:30:00,13.097
AL007,2021-01-13 14:59:00,13.351
AL007,2021-01-13 15:30:00,13.530
AL007,2021-01-13 15:59:00,13.142
AL007,2021-01-13 16:30:00,12.630
AL007,2021-01-13 16:59:00,11.886
AL007,2021-01-13 17:30:00,10.547
AL007,2021-01-13 17:59:00,9.768
AL007,2021-01-13 18:30:00,9.084
AL007,2021-01-13 18:59:00,8.736
AL007,2021-01-13 19:30:00,8.492
AL007,2021-01-13 19:59:00,8.216
AL007,2021-01-13 20:30:00,7.888
AL007,2021-01-13 20:59:00,7.369
AL007,2021-01-13 21:30:00,6.913
AL007,2021-01-13 21:59:00,6.911
AL007,2021-01-13 22:30:00,6.447
AL007,2021-01-13 22:59:00,6.234
AL007,2021-01-13 23:30:00,5.942
AL007,2021-01-13 23:59:00,5.585
AL007,2021-01-14 00:30:00,4.965
AL007,2021-01-14 00:59:00,4.440
AL007,2021-01-14 01:30:00,3.899
AL007,2021-01-14 01:59:00,3.780
AL007,2021-01-14 02:30:00,3.414
AL007,2021-01-14 02:59:00,3.505
AL007,2021-01-14 03:30:00,3.562
AL007,2021-01-14 03:59:00,3.532
AL007,2021-01-14 04:30:00,3.586
AL007,2021-01-14 04:59:00,3.538
AL007,2021-01-14 05:30:00,3.711
AL007,2021-01-14 05:59:00,3.737
AL007,2021-01-14 06:30:00,3.794
AL007,2021-01-14 06:59:00,4.052
AL007,2021-01-14 07:30:00,4.207
AL007,2021-01-14 07:59:00,4.456
AL007,2021-01-14 08:30:00,5.107
AL007,2021-01-14 08:59:00,6.108
AL007,2021-01-14 09:30:00,7.468
AL007,2021-01-14 09:59:00,9.511
AL007,2021-01-14 10:30:00,10.829
AL007,2021-01-14 10:59:00,12.124
AL007,2021-01-14 11:30:00,13.292
AL007,2021-01-14 11:59:00,12.981
AL007,2021-01-14 12:30:00,13.924
AL007,2021-01-14 12:59:00,14.864
AL007,2021-01-14 13:30:00,15.181
AL007,2021-01-14 13:59:00,15.921
AL007,2021-01-14 14:30:00,16.791
AL007,2021-01-14 14:59:00,16.174
AL007,2021-01-14 15:30:00,16.872
AL007,2021-01-14 15:59:00,16.210
AL007,2021-01-14 16:30:00,15.366
AL007,2021-01-14 16:59:00,14.053
AL007,2021-01-14 17:30:00,12.878
AL007,2021-01-14 17:59:00,11.995
AL007,2021-01-14 18:30:00,11.240
AL007,2021-01-14 18:59:00,10.617
AL007,2021-01-14 19:30:00,10.091
AL007,2021-01-14 19:59:00,9.607
AL007,2021-01-14 20:30:00,9.324
AL007,2021-01-14 20:59:00,8.903
AL007,2021-01-14 21:30:00,8.782
AL007,2021-01-14 21:59:00,8.817
AL007,2021-01-14 22:30:00,8.484
AL007,2021-01-14 22:59:00,7.696
AL007,2021-01-14 23:30:00,7.352
AL007,2021-01-14 23:59:00,6.991
AL007,2021-01-15 00:30:00,6.697
AL007,2021-01-15 00:59:00,6.746
AL007,2021-01-15 01:30:00,6.732
AL007,2021-01-15 01:59:00,6.717
AL007,2021-01-15 02:30:00,7.140
AL007,2021-01-15 02:59:00,7.695
AL007,2021-01-15 03:30:00,8.098
AL007,2021-01-15 03:59:00,8.485
AL007,2021-01-15 04:30:00,8.628
AL007,2021-01-15 04:59:00,8.380
AL007,2021-01-15 05:30:00,8.151
AL007,2021-01-15 05:59:00,8.142
AL007,2021-01-15 06:30:00,8.031
AL007,2021-01-15 06:59:00,7.738
