cod_staz,date,T
AL007,2022-01-02 13:59:00,10.278
AL007,2022-01-02 14:30:00,10.983
AL007,2022-01-02 14:59:00,11.798
AL007,2022-01-02 15:30:00,12.912
AL007,2022-01-02 15:59:00,11.842
AL007,2022-01-02 16:30:00,10.849
AL007,2022-01-02 16:59:00,10.454
AL007,2022-01-02 17:30:00,10.222
AL007,2022-01-02 17:59:00,10.15
AL007,2022-01-02 18:30:00,10.054
AL007,2022-01-02 18:59:00,9.833
AL007,2022-01-02 19:30:00,9.689
AL007,2022-01-02 19:59:00,9.637
AL007,2022-01-02 20:30:00,9.574
AL007,2022-01-02 20:59:00,9.71
AL007,2022-01-02 21:30:00,9.878
AL007,2022-01-02 21:59:00,10.096
AL007,2022-01-02 22:30:00,10.151
AL007,2022-01-02 22:59:00,10.128
AL007,2022-01-02 23:30:00,10.073
AL007,2022-01-02 23:59:00,10.076
AL007,2022-01-03 00:30:00,9.908
AL007,2022-01-03 00:59:00,9.869
AL007,2022-01-03 01:30:00,9.871
AL007,2022-01-03 01:59:00,9.761
AL007,2022-01-03 02:30:00,9.662
AL007,2022-01-03 02:59:00,9.649
AL007,2022-01-03 03:30:00,9.583
AL007,2022-01-03 03:59:00,9.601
AL007,2022-01-03 04:30:00,9.613
AL007,2022-01-03 04:59:00,9.512
AL007,2022-01-03 05:30:00,8.912
AL007,2022-01-03 05:59:00,8.714
AL007,2022-01-03 06:30:00,8.671
AL007,2022-01-03 06:59:00,8.901
AL007,2022-01-03 07:30:00,8.691
AL007,2022-01-03 07:59:00,8.848
AL007,2022-01-03 08:30:00,9.466
AL007,2022-01-03 08:59:00,10.738
AL007,2022-01-03 09:30:00,10.88
AL007,2022-01-03 09:59:00,11.655
AL007,2022-01-03 10:30:00,12.789
AL007,2022-01-03 10:59:00,14.699
AL007,2022-01-03 11:30:00,14.942
AL007,2022-01-03 11:59:00,15.089
AL007,2022-01-03 12:30:00,14.24
AL007,2022-01-03 12:59:00,13.742
AL007,2022-01-03 13:30:00,13.934
AL007,2022-01-03 13:59:00,13.832
AL007,2022-01-03 14:30:00,14.162
AL007,2022-01-03 14:59:00,14.428
AL007,2022-01-03 15:30:00,15.269
AL007,2022-01-03 15:59:00,15.079
AL007,2022-01-03 16:30:00,14.296
AL007,2022-01-03 16:59:00,13.6
AL007,2022-01-03 17:30:00,13.223
AL007,2022-01-03 17:59:00,13.09
AL007,2022-01-03 18:30:00,13.042
AL007,2022-01-03 18:59:00,13.105
AL007,2022-01-03 19:30:00,13.126
AL007,2022-01-03 19:59:00,13.142
AL007,2022-01-03 20:30:00,13.042
AL007,2022-01-03 20:59:00,13.049
AL007,2022-01-03 21:30:00,12.927
AL007,2022-01-03 21:59:00,12.891
AL007,2022-01-03 22:30:00,12.933
AL007,2022-01-03 22:59:00,12.781
AL007,2022-01-03 23:30:00,12.702
AL007,2022-01-03 23:59:00,12.638
AL007,2022-01-04 00:30:00,12.516
AL007,2022-01-04 00:59:00,12.53
AL007,2022-01-04 01:30:00,12.299
AL007,2022-01-04 01:59:00,12.259
AL007,2022-01-04 02:30:00,12.19
AL007,2022-01-04 02:59:00,12.126
AL007,2022-01-04 03:30:00,12.251
AL007,2022-01-04 03:59:00,12.475
AL007,2022-01-04 04:30:00,12.544
AL007,2022-01-04 04:59:00,12.295
AL007,2022-01-04 05:30:00,12.097
AL007,2022-01-04 05:59:00,12.144
AL007,2022-01-04 06:30:00,12.341
AL007,2022-01-04 06:59:00,12.567
AL007,2022-01-04 07:30:00,12.678
AL007,2022-01-04 07:59:00,12.479
AL007,2022-01-04 08:30:00,12.431
AL007,2022-01-04 08:59:00,12.762
AL007,2022-01-04 09:30:00,12.973
AL007,2022-01-04 09:59:00,13.196
AL007,2022-01-04 10:30:00,13.472
AL007,2022-01-04 10:59:00,13.976
AL007,2022-01-04 11:30:00,14.484
AL007,2022-01-04 11:59:00,14.853
AL007,2022-01-04 12:30:00,15.072
AL007,2022-01-04 12:59:00,15.3
AL007,2022-01-04 13:30:00,16.134
AL007,2022-01-04 13:59:00,16.623
AL007,2022-01-04 14:30:00,16.588
AL007,2022-01-04 14:59:00,15.758
AL007,2022-01-04 15:30:00,15.603
AL007,2022-01-04 15:59:00,14.991
AL007,2022-01-04 16:30:00,14.556
AL007,2022-01-04 16:59:00,14.487
AL007,2022-01-04 17:30:00,14.29
AL007,2022-01-04 17:59:00,13.909
AL007,2022-01-04 18:30:00,13.418
AL007,2022-01-04 18:59:00,13.114
AL007,2022-01-04 19:30:00,12.943
AL007,2022-01-04 19:59:00,12.831
AL007,2022-01-04 20:30:00,12.657
AL007,2022-01-04 20:59:00,12.471
AL007,2022-01-04 21:30:00,12.315
AL007,2022-01-04 21:59:00,12.526
AL007,2022-01-04 22:30:00,12.603
AL007,2022-01-04 22:59:00,12.575
AL007,2022-01-04 23:30:00,12.468
AL007,2022-01-04 23:59:00,12.508
AL007,2022-01-05 00:30:00,12.407
AL007,2022-01-05 00:59:00,12.259
AL007,2022-01-05 01:30:00,12.691
AL007,2022-01-05 01:59:00,12.775
AL007,2022-01-05 02:30:00,12.667
AL007,2022-01-05 02:59:00,12.395
AL007,2022-01-05 03:30:00,12.334
AL007,2022-01-05 03:59:00,12.296
AL007,2022-01-05 04:30:00,12.657
AL007,2022-01-05 04:59:00,12.28
AL007,2022-01-05 05:30:00,12.5
AL007,2022-01-05 05:59:00,12.882
AL007,2022-01-05 06:30:00,12.048
AL007,2022-01-05 06:59:00,12.254
AL007,2022-01-05 07:30:00,13.154
AL007,2022-01-05 07:59:00,13.373
AL007,2022-01-05 08:30:00,13.492
AL007,2022-01-05 08:59:00,13.967
AL007,2022-01-05 09:30:00,14.445
AL007,2022-01-05 09:59:00,14.834
AL007,2022-01-05 10:30:00,15.411
AL007,2022-01-05 10:59:00,15.999
AL007,2022-01-05 11:30:00,16.315
AL007,2022-01-05 11:59:00,16.276
AL007,2022-01-05 12:30:00,16.555
AL007,2022-01-05 12:59:00,16.326
AL007,2022-01-05 13:30:00,16.376
AL007,2022-01-05 13:59:00,16.074
AL007,2022-01-05 14:30:00,15.679
AL007,2022-01-05 14:59:00,15.604
AL007,2022-01-05 15:30:00,15.561
AL007,2022-01-05 15:59:00,14.998
AL007,2022-01-05 16:30:00,14.745
AL007,2022-01-05 16:59:00,14.822
AL007,2022-01-05 17:30:00,14.703
AL007,2022-01-05 17:59:00,14.435
AL007,2022-01-05 18:30:00,14.573
AL007,2022-01-05 18:59:00,14.537
AL007,2022-01-05 19:30:00,13.408
AL007,2022-01-05 19:59:00,12.263
AL007,2022-01-05 20:30:00,12.086
AL007,2022-01-05 20:59:00,11.93
AL007,2022-01-05 21:30:00,11.743
AL007,2022-01-05 21:59:00,11.609
AL007,2022-01-05 22:30:00,11.615
AL007,2022-01-05 22:59:00,11.502
AL007,2022-01-05 23:30:00,11.395
AL007,2022-01-05 23:59:00,10.755
AL007,2022-01-06 00:30:00,10.658
AL007,2022-01-06 00:59:00,10.741
AL007,2022-01-06 01:30:00,10.627
AL007,2022-01-06 01:59:00,10.545
AL007,2022-01-06 02:30:00,10.508
AL007,2022-01-06 02:59:00,10.439
AL007,2022-01-06 03:30:00,10.351
AL007,2022-01-06 03:59:00,10.256
AL007,2022-01-06 04:30:00,10.16
AL007,2022-01-06 04:59:00,10.123
AL007,2022-01-06 05:30:00,10.059
AL007,2022-01-06 05:59:00,10.099
AL007,2022-01-06 06:30:00,9.995
AL007,2022-01-06 06:59:00,9.683
AL007,2022-01-06 07:30:00,9.51
AL007,2022-01-06 07:59:00,9.549
AL007,2022-01-06 08:30:00,9.671
AL007,2022-01-06 08:59:00,10.016
AL007,2022-01-06 09:30:00,10.239
AL007,2022-01-06 09:59:00,10.398
AL007,2022-01-06 10:30:00,11.057
AL007,2022-01-06 10:59:00,11.226
AL007,2022-01-06 11:30:00,11.382
AL007,2022-01-06 11:59:00,11.256
AL007,2022-01-06 12:30:00,11.911
AL007,2022-01-06 12:59:00,12.853
AL007,2022-01-06 13:30:00,12.835
AL007,2022-01-06 13:59:00,12.941
AL007,2022-01-06 14:30:00,13.619
AL007,2022-01-06 14:59:00,13.676
AL007,2022-01-06 15:30:00,14.248
AL007,2022-01-06 15:59:00,14.145
AL007,2022-01-06 16:30:00,13.008
AL007,2022-01-06 16:59:00,11.898
AL007,2022-01-06 17:30:00,11.122
AL007,2022-01-06 17:59:00,10.753
AL007,2022-01-06 18:30:00,10.138
AL007,2022-01-06 18:59:00,9.443
AL007,2022-01-06 19:30:00,9.073
AL007,2022-01-06 19:59:00,8.758
AL007,2022-01-06 20:30:00,8.509
AL007,2022-01-06 20:59:00,8.148
AL007,2022-01-06 21:30:00,7.75
AL007,2022-01-06 21:59:00,7.256
AL007,2022-01-06 22:30:00,6.846
AL007,2022-01-06 22:59:00,6.57
AL007,2022-01-06 23:30:00,6.324
AL007,2022-01-06 23:59:00,6.037
AL007,2022-01-07 00:30:00,6.006
AL007,2022-01-07 00:59:00,5.987
AL007,2022-01-07 01:30:00,5.867
AL007,2022-01-07 01:59:00,5.79
AL007,2022-01-07 02:30:00,5.63
AL007,2022-01-07 02:59:00,5.456
AL007,2022-01-07 03:30:00,5.548
AL007,2022-01-07 03:59:00,5.539
AL007,2022-01-07 04:30:00,5.561
AL007,2022-01-07 04:59:00,5.552
AL007,2022-01-07 05:30:00,5.491
AL007,2022-01-07 05:59:00,5.556
AL007,2022-01-07 06:30:00,5.574
AL007,2022-01-07 06:59:00,5.603
AL007,2022-01-07 07:30:00,5.688
AL007,2022-01-07 07:59:00,5.678
AL007,2022-01-07 08:30:00,5.965
AL007,2022-01-07 08:59:00,7.256
AL007,2022-01-07 09:30:00,8.487
AL007,2022-01-07 09:59:00,9.612
AL007,2022-01-07 10:30:00,11.084
AL007,2022-01-07 10:59:00,12.17
AL007,2022-01-07 11:30:00,12.638
AL007,2022-01-07 11:59:00,13.027
AL007,2022-01-07 12:30:00,13.407
AL007,2022-01-07 12:59:00,13.678
AL007,2022-01-07 13:30:00,13.889
AL007,2022-01-07 13:59:00,14.457
AL007,2022-01-07 14:30:00,15.31
AL007,2022-01-07 14:59:00,15.226
AL007,2022-01-07 15:30:00,14.537
AL007,2022-01-07 15:59:00,13.906
AL007,2022-01-07 16:30:00,13.076
AL007,2022-01-07 16:59:00,12.542
AL007,2022-01-07 17:30:00,12.196
AL007,2022-01-07 17:59:00,11.963
AL007,2022-01-07 18:30:00,11.654
AL007,2022-01-07 18:59:00,11.21
AL007,2022-01-07 19:30:00,10.919
AL007,2022-01-07 19:59:00,10.684
AL007,2022-01-07 20:30:00,10.263
AL007,2022-01-07 20:59:00,9.637
AL007,2022-01-07 21:30:00,8.891
AL007,2022-01-07 21:59:00,8.413
AL007,2022-01-07 22:30:00,8.018
AL007,2022-01-07 22:59:00,7.508
AL007,2022-01-07 23:30:00,7.066
AL007,2022-01-07 23:59:00,6.628
AL007,2022-01-08 00:30:00,6.3
AL007,2022-01-08 00:59:00,5.957
AL007,2022-01-08 01:30:00,5.479
AL007,2022-01-08 01:59:00,5.126
AL007,2022-01-08 02:30:00,4.856
AL007,2022-01-08 02:59:00,4.428
AL007,2022-01-08 03:30:00,4.295
AL007,2022-01-08 03:59:00,4.193
AL007,2022-01-08 04:30:00,4.153
AL007,2022-01-08 04:59:00,3.961
AL007,2022-01-08 05:30:00,3.881
AL007,2022-01-08 05:59:00,3.617
AL007,2022-01-08 06:30:00,3.476
AL007,2022-01-08 06:59:00,3.265
AL007,2022-01-08 07:30:00,3.002
AL007,2022-01-08 07:59:00,2.969
AL007,2022-01-08 08:30:00,3.435
AL007,2022-01-08 08:59:00,4.118
AL007,2022-01-08 09:30:00,4.693
AL007,2022-01-08 09:59:00,5.955
AL007,2022-01-08 10:30:00,6.975
AL007,2022-01-08 10:59:00,7.772
AL007,2022-01-08 11:30:00,8.621
AL007,2022-01-08 11:59:00,10.037
AL007,2022-01-08 12:30:00,10.258
AL007,2022-01-08 12:59:00,10.128
AL007,2022-01-08 13:30:00,10.229
AL007,2022-01-08 13:59:00,10.662
AL007,2022-01-08 14:30:00,11.499
AL007,2022-01-08 14:59:00,11.306
AL007,2022-01-08 15:30:00,11.096
AL007,2022-01-08 15:59:00,10.91
AL007,2022-01-08 16:30:00,10.264
AL007,2022-01-08 16:59:00,9.23
AL007,2022-01-08 17:30:00,8.242
AL007,2022-01-08 17:59:00,7.572
AL007,2022-01-08 18:30:00,7.123
AL007,2022-01-08 18:59:00,6.706
AL007,2022-01-08 19:30:00,6.375
AL007,2022-01-08 19:59:00,6.01
AL007,2022-01-08 20:30:00,5.78
AL007,2022-01-08 20:59:00,5.478
AL007,2022-01-08 21:30:00,5.348
AL007,2022-01-08 21:59:00,4.942
AL007,2022-01-08 22:30:00,4.534
AL007,2022-01-08 22:59:00,4.224
AL007,2022-01-08 23:30:00,3.712
AL007,2022-01-08 23:59:00,3.482
AL007,2022-01-09 00:30:00,3.068
AL007,2022-01-09 00:59:00,3.166
AL007,2022-01-09 01:30:00,3.165
AL007,2022-01-09 01:59:00,3.07
AL007,2022-01-09 02:30:00,2.687
AL007,2022-01-09 02:59:00,2.851
AL007,2022-01-09 03:30:00,3.07
AL007,2022-01-09 03:59:00,2.636
AL007,2022-01-09 04:30:00,2.116
AL007,2022-01-09 04:59:00,2.042
AL007,2022-01-09 05:30:00,2.117
AL007,2022-01-09 05:59:00,1.632
AL007,2022-01-09 06:30:00,2.099
AL007,2022-01-09 06:59:00,2.705
AL007,2022-01-09 07:30:00,3.266
AL007,2022-01-09 07:59:00,3.55
AL007,2022-01-09 08:30:00,3.456
AL007,2022-01-09 08:59:00,3.62
AL007,2022-01-09 09:30:00,4.443
AL007,2022-01-09 09:59:00,5.55
AL007,2022-01-09 10:30:00,6.459
AL007,2022-01-09 10:59:00,6.993
AL007,2022-01-09 11:30:00,7.073
AL007,2022-01-09 11:59:00,7.388
AL007,2022-01-09 12:30:00,7.221
AL007,2022-01-09 12:59:00,6.81
AL007,2022-01-09 13:30:00,6.417
AL007,2022-01-09 13:59:00,5.413
AL007,2022-01-09 14:30:00,5.542
AL007,2022-01-09 14:59:00,5.588
AL007,2022-01-09 15:30:00,5.682
AL007,2022-01-09 15:59:00,6.141
AL007,2022-01-09 16:30:00,5.893
AL007,2022-01-09 16:59:00,6.024
AL007,2022-01-09 17:30:00,5.452
AL007,2022-01-09 17:59:00,5.328
AL007,2022-01-09 18:30:00,5.325
AL007,2022-01-09 18:59:00,5.239
AL007,2022-01-09 19:30:00,4.554
AL007,2022-01-09 19:59:00,3.925
AL007,2022-01-09 20:30:00,3.788
AL007,2022-01-09 20:59:00,3.719
AL007,2022-01-09 21:30:00,3.639
AL007,2022-01-09 21:59:00,3.682
AL007,2022-01-09 22:30:00,3.731
AL007,2022-01-09 22:59:00,3.636
AL007,2022-01-09 23:30:00,3.675
AL007,2022-01-09 23:59:00,3.824
AL007,2022-01-10 00:30:00,3.947
AL007,2022-01-10 00:59:00,4.1
AL007,2022-01-10 01:30:00,4.189
AL007,2022-01-10 01:59:00,4.178
AL007,2022-01-10 02:30:00,4.253
AL007,2022-01-10 02:59:00,4.323
AL007,2022-01-10 03:30:00,4.306
AL007,2022-01-10 03:59:00,4.48
AL007,2022-01-10 04:30:00,4.672
AL007,2022-01-10 04:59:00,4.739
AL007,2022-01-10 05:30:00,4.764
AL007,2022-01-10 05:59:00,4.665
AL007,2022-01-10 06:30:00,4.72
AL007,2022-01-10 06:59:00,4.882
AL007,2022-01-10 07:30:00,4.874
AL007,2022-01-10 07:59:00,5.107
AL007,2022-01-10 08:30:00,5.387
AL007,2022-01-10 08:59:00,5.755
AL007,2022-01-10 09:30:00,5.97
AL007,2022-01-10 09:59:00,6.67
AL007,2022-01-10 10:30:00,7.193
AL007,2022-01-10 10:59:00,7.546
AL007,2022-01-10 11:30:00,8.033
AL007,2022-01-10 11:59:00,8.289
AL007,2022-01-10 12:30:00,8.816
AL007,2022-01-10 12:59:00,9.25
AL007,2022-01-10 13:30:00,9.62
AL007,2022-01-10 13:59:00,10.453
AL007,2022-01-10 14:59:00,10.751
AL007,2022-01-10 15:30:00,10.365
AL007,2022-01-10 15:59:00,9.105
AL007,2022-01-10 16:30:00,8.317
AL007,2022-01-10 16:59:00,8.212
AL007,2022-01-10 17:30:00,7.846
AL007,2022-01-10 17:59:00,7.521
AL007,2022-01-10 18:30:00,7.488
AL007,2022-01-10 18:59:00,7.502
AL007,2022-01-10 19:30:00,7.631
AL007,2022-01-10 19:59:00,7.469
AL007,2022-01-10 20:30:00,7.569
AL007,2022-01-10 20:59:00,7.506
AL007,2022-01-10 21:30:00,7.289
AL007,2022-01-10 21:59:00,7.374
AL007,2022-01-10 22:30:00,7.396
AL007,2022-01-10 22:59:00,7.361
AL007,2022-01-10 23:30:00,7.69
AL007,2022-01-10 23:59:00,7.865
AL007,2022-01-11 00:30:00,7.885
AL007,2022-01-11 00:59:00,7.742
AL007,2022-01-11 01:30:00,7.902
AL007,2022-01-11 01:59:00,7.674
AL007,2022-01-11 02:30:00,7.933
AL007,2022-01-11 02:59:00,7.98
AL007,2022-01-11 03:30:00,8.054
AL007,2022-01-11 03:59:00,8.099
AL007,2022-01-11 04:30:00,7.883
AL007,2022-01-11 04:59:00,7.72
AL007,2022-01-11 05:30:00,7.81
AL007,2022-01-11 05:59:00,7.629
AL007,2022-01-11 06:30:00,7.604
AL007,2022-01-11 06:59:00,7.498
AL007,2022-01-11 07:30:00,7.415
AL007,2022-01-11 07:59:00,7.636
AL007,2022-01-11 08:30:00,7.769
AL007,2022-01-11 08:59:00,8.46
AL007,2022-01-11 09:30:00,9.614
AL007,2022-01-11 09:59:00,10.62
AL007,2022-01-11 10:30:00,10.956
AL007,2022-01-11 10:59:00,11.017
AL007,2022-01-11 11:30:00,11.733
AL007,2022-01-11 11:59:00,11.528
AL007,2022-01-11 12:30:00,11.038
AL007,2022-01-11 12:59:00,11.066
AL007,2022-01-11 13:30:00,11.638
AL007,2022-01-11 13:59:00,11.513
AL007,2022-01-11 14:30:00,11.245
AL007,2022-01-11 14:59:00,10.741
AL007,2022-01-11 15:30:00,10.532
AL007,2022-01-11 15:59:00,10.047
AL007,2022-01-11 16:30:00,9.639
AL007,2022-01-11 16:59:00,9.34
AL007,2022-01-11 17:30:00,8.958
AL007,2022-01-11 17:59:00,8.539
AL007,2022-01-11 18:30:00,8.183
AL007,2022-01-11 18:59:00,7.935
AL007,2022-01-11 19:30:00,7.732
AL007,2022-01-11 19:59:00,7.476
AL007,2022-01-11 20:30:00,7.339
AL007,2022-01-11 20:59:00,7.125
AL007,2022-01-11 21:30:00,7.08
AL007,2022-01-11 21:59:00,6.903
AL007,2022-01-11 22:30:00,6.773
AL007,2022-01-11 22:59:00,6.649
AL007,2022-01-11 23:30:00,6.428
AL007,2022-01-11 23:59:00,6.136
AL007,2022-01-12 00:30:00,6.031
AL007,2022-01-12 00:59:00,5.84
AL007,2022-01-12 01:30:00,5.292
AL007,2022-01-12 01:59:00,4.562
AL007,2022-01-12 02:30:00,4.549
AL007,2022-01-12 02:59:00,4.729
AL007,2022-01-12 03:30:00,5.089
AL007,2022-01-12 03:59:00,5.13
AL007,2022-01-12 04:30:00,4.171
AL007,2022-01-12 04:59:00,2.469
AL007,2022-01-12 05:30:00,2.836
AL007,2022-01-12 05:59:00,3.491
AL007,2022-01-12 06:30:00,4.138
AL007,2022-01-12 06:59:00,4.214
AL007,2022-01-12 07:30:00,4.739
AL007,2022-01-12 07:59:00,5.585
AL007,2022-01-12 08:30:00,5.802
AL007,2022-01-12 08:59:00,6.513
AL007,2022-01-12 09:30:00,7.227
AL007,2022-01-12 09:59:00,8.52
AL007,2022-01-12 10:30:00,9.01
AL007,2022-01-12 10:59:00,10.214
AL007,2022-01-12 11:30:00,11.104
AL007,2022-01-12 11:59:00,11.732
AL007,2022-01-12 12:30:00,12.218
AL007,2022-01-12 12:59:00,12.388
AL007,2022-01-12 13:30:00,12.648
AL007,2022-01-12 13:59:00,12.878
AL007,2022-01-12 14:30:00,13.235
AL007,2022-01-12 14:59:00,13.125
AL007,2022-01-12 15:30:00,12.683
AL007,2022-01-12 15:59:00,12.323
AL007,2022-01-12 16:30:00,11.785
AL007,2022-01-12 16:59:00,10.707
AL007,2022-01-12 17:30:00,9.899
AL007,2022-01-12 17:59:00,9.329
AL007,2022-01-12 18:30:00,8.735
AL007,2022-01-12 18:59:00,8.011
AL007,2022-01-12 19:30:00,7.688
AL007,2022-01-12 19:59:00,7.598
AL007,2022-01-12 20:30:00,7.333
AL007,2022-01-12 20:59:00,7.054
AL007,2022-01-12 21:30:00,6.532
AL007,2022-01-12 21:59:00,6.219
AL007,2022-01-12 22:30:00,5.827
AL007,2022-01-12 22:59:00,5.826
AL007,2022-01-12 23:30:00,5.553
AL007,2022-01-12 23:59:00,5.163
AL007,2022-01-13 00:30:00,5.022
AL007,2022-01-13 00:59:00,5.161
AL007,2022-01-13 01:30:00,5.044
AL007,2022-01-13 01:59:00,4.888
AL007,2022-01-13 02:30:00,4.646
AL007,2022-01-13 02:59:00,4.673
AL007,2022-01-13 03:30:00,4.448
AL007,2022-01-13 03:59:00,4.167
AL007,2022-01-13 04:30:00,3.846
AL007,2022-01-13 04:59:00,3.736
AL007,2022-01-13 05:30:00,3.474
AL007,2022-01-13 05:59:00,3.679
AL007,2022-01-13 06:30:00,3.871
AL007,2022-01-13 06:59:00,4.005
AL007,2022-01-13 07:30:00,3.542
AL007,2022-01-13 07:59:00,3.555
AL007,2022-01-13 08:30:00,4.7
AL007,2022-01-13 08:59:00,5.984
AL007,2022-01-13 09:30:00,7.137
AL007,2022-01-13 09:59:00,8.064
AL007,2022-01-13 10:30:00,9.491
AL007,2022-01-13 10:59:00,10.618
AL007,2022-01-13 11:30:00,11.766
AL007,2022-01-13 11:59:00,12.704
AL007,2022-01-13 12:30:00,13.147
AL007,2022-01-13 12:59:00,13.35
AL007,2022-01-13 13:30:00,13.673
AL007,2022-01-13 13:59:00,14.218
AL007,2022-01-13 14:30:00,14.723
AL007,2022-01-13 14:59:00,14.475
AL007,2022-01-13 15:30:00,14.73
AL007,2022-01-13 15:59:00,14.299
AL007,2022-01-13 16:30:00,13.275
AL007,2022-01-13 16:59:00,12.094
AL007,2022-01-13 17:30:00,10.6
AL007,2022-01-13 17:59:00,9.647
AL007,2022-01-13 18:30:00,8.771
AL007,2022-01-13 18:59:00,8.145
AL007,2022-01-13 19:30:00,7.577
AL007,2022-01-13 19:59:00,6.901
AL007,2022-01-13 20:30:00,6.359
AL007,2022-01-13 20:59:00,5.935
AL007,2022-01-13 21:30:00,5.807
AL007,2022-01-13 21:59:00,5.82
AL007,2022-01-13 22:30:00,5.472
AL007,2022-01-13 22:59:00,5.197
AL007,2022-01-13 23:30:00,4.928
AL007,2022-01-13 23:59:00,4.714
AL007,2022-01-14 00:30:00,4.306
AL007,2022-01-14 00:59:00,4.024
AL007,2022-01-14 01:30:00,3.822
AL007,2022-01-14 01:59:00,3.765
AL007,2022-01-14 02:30:00,3.605
AL007,2022-01-14 02:59:00,3.033
AL007,2022-01-14 03:30:00,2.807
AL007,2022-01-14 03:59:00,2.737
AL007,2022-01-14 04:30:00,2.716
AL007,2022-01-14 04:59:00,2.348
AL007,2022-01-14 05:30:00,2.235
AL007,2022-01-14 05:59:00,2.031
AL007,2022-01-14 06:30:00,1.803
AL007,2022-01-14 06:59:00,1.705
AL007,2022-01-14 07:30:00,1.855
AL007,2022-01-14 07:59:00,1.632
AL007,2022-01-14 08:30:00,2.974
AL007,2022-01-14 08:59:00,4.581
AL007,2022-01-14 09:30:00,5.571
AL007,2022-01-14 09:59:00,6.233
AL007,2022-01-14 10:30:00,7.787
AL007,2022-01-14 10:59:00,9.21
AL007,2022-01-14 11:30:00,10.086
AL007,2022-01-14 11:59:00,12.03
AL007,2022-01-14 12:30:00,12.652
AL007,2022-01-14 12:59:00,12.192
AL007,2022-01-14 13:30:00,12.14
AL007,2022-01-14 13:59:00,12.174
AL007,2022-01-14 14:30:00,13.754
AL007,2022-01-14 14:59:00,14.514
AL007,2022-01-14 15:30:00,15.178
AL007,2022-01-14 15:59:00,14.758
AL007,2022-01-14 16:30:00,13.46
AL007,2022-01-14 16:59:00,11.196
AL007,2022-01-14 17:30:00,9.858
AL007,2022-01-14 17:59:00,9.157
AL007,2022-01-14 18:30:00,8.943
AL007,2022-01-14 18:59:00,8.732
AL007,2022-01-14 19:30:00,8.493
AL007,2022-01-14 19:59:00,8.127
AL007,2022-01-14 20:30:00,7.381
AL007,2022-01-14 20:59:00,6.603
