cod_staz,date,T
AL007,2017-01-03 07:30:00,10.904
AL007,2017-01-03 07:59:00,11.176
AL007,2017-01-03 08:30:00,11.534
AL007,2017-01-03 08:59:00,11.898
AL007,2017-01-03 09:30:00,12.388
AL007,2017-01-03 09:59:00,12.837
AL007,2017-01-03 10:30:00,13.157
AL007,2017-01-03 10:59:00,14.047
AL007,2017-01-03 11:30:00,14.197
AL007,2017-01-03 11:59:00,14.548
AL007,2017-01-03 12:30:00,10.985
AL007,2017-01-03 12:59:00,10.945
AL007,2017-01-03 13:30:00,10.569
AL007,2017-01-03 13:59:00,11.052
AL007,2017-01-03 14:30:00,11.462
AL007,2017-01-03 14:59:00,12.008
AL007,2017-01-03 15:30:00,12.43
AL007,2017-01-03 15:59:00,12.158
AL007,2017-01-03 16:30:00,11.427
AL007,2017-01-03 16:59:00,10.703
AL007,2017-01-03 17:30:00,9.874
AL007,2017-01-03 17:59:00,9.248
AL007,2017-01-03 18:30:00,8.802
AL007,2017-01-03 18:59:00,8.514
AL007,2017-01-03 19:30:00,8.089
AL007,2017-01-03 19:59:00,7.69
AL007,2017-01-03 20:30:00,7.446
AL007,2017-01-03 20:59:00,7.042
AL007,2017-01-03 21:30:00,6.72
AL007,2017-01-03 21:59:00,6.458
AL007,2017-01-03 22:30:00,6.175
AL007,2017-01-03 22:59:00,5.98
AL007,2017-01-03 23:30:00,5.694
AL007,2017-01-03 23:59:00,5.452
AL007,2017-01-04 00:30:00,5.209
AL007,2017-01-04 00:59:00,4.921
AL007,2017-01-04 01:30:00,4.76
AL007,2017-01-04 01:59:00,4.514
AL007,2017-01-04 02:30:00,4.368
AL007,2017-01-04 02:59:00,4.194
AL007,2017-01-04 03:30:00,3.849
AL007,2017-01-04 03:59:00,3.621
AL007,2017-01-04 04:30:00,3.41
AL007,2017-01-04 04:59:00,3.339
AL007,2017-01-04 05:30:00,3.398
AL007,2017-01-04 05:59:00,3.257
AL007,2017-01-04 06:30:00,3.232
AL007,2017-01-04 06:59:00,3.005
AL007,2017-01-04 07:30:00,2.792
AL007,2017-01-04 07:59:00,2.826
AL007,2017-01-04 08:30:00,2.765
AL007,2017-01-04 08:59:00,3.241
AL007,2017-01-04 09:30:00,3.735
AL007,2017-01-04 09:59:00,4.452
AL007,2017-01-04 10:30:00,5.285
AL007,2017-01-04 10:59:00,5.614
AL007,2017-01-04 11:30:00,6.711
AL007,2017-01-04 11:59:00,7.687
AL007,2017-01-04 12:30:00,8.486
AL007,2017-01-04 12:59:00,9.249
AL007,2017-01-04 13:30:00,9.504
AL007,2017-01-04 13:59:00,9.88
AL007,2017-01-04 14:30:00,10.265
AL007,2017-01-04 14:59:00,10.595
AL007,2017-01-04 15:30:00,10.911
AL007,2017-01-04 15:59:00,10.995
AL007,2017-01-04 16:30:00,10.868
AL007,2017-01-04 16:59:00,10.509
AL007,2017-01-04 17:30:00,10.046
AL007,2017-01-04 17:59:00,9.659
AL007,2017-01-04 18:30:00,9.47
AL007,2017-01-04 18:59:00,9.321
AL007,2017-01-04 19:30:00,9.095
AL007,2017-01-04 19:59:00,8.809
AL007,2017-01-04 20:30:00,8.14
AL007,2017-01-04 20:59:00,6.527
AL007,2017-01-04 21:30:00,6.234
AL007,2017-01-04 21:59:00,6.153
AL007,2017-01-04 22:30:00,5.668
AL007,2017-01-04 22:59:00,6.065
AL007,2017-01-04 23:30:00,6.406
AL007,2017-01-04 23:59:00,6.141
AL007,2017-01-05 00:30:00,6.272
AL007,2017-01-05 00:59:00,6.23
AL007,2017-01-05 01:30:00,6.463
AL007,2017-01-05 01:59:00,6.196
AL007,2017-01-05 02:30:00,6.053
AL007,2017-01-05 02:59:00,6.046
AL007,2017-01-05 03:30:00,6.057
AL007,2017-01-05 03:59:00,5.334
AL007,2017-01-05 04:30:00,5.465
AL007,2017-01-05 04:59:00,5.378
AL007,2017-01-05 05:30:00,5.354
AL007,2017-01-05 05:59:00,5.128
AL007,2017-01-05 06:30:00,5.558
AL007,2017-01-05 06:59:00,5.845
AL007,2017-01-05 07:30:00,5.867
AL007,2017-01-05 07:59:00,5.882
AL007,2017-01-05 08:30:00,6.185
AL007,2017-01-05 08:59:00,6.185
AL007,2017-01-05 09:30:00,6.779
AL007,2017-01-05 09:59:00,7.443
AL007,2017-01-05 10:30:00,8.141
AL007,2017-01-05 10:59:00,8.87
AL007,2017-01-05 11:30:00,8.369
AL007,2017-01-05 11:59:00,8.957
AL007,2017-01-05 12:30:00,8.634
AL007,2017-01-05 12:59:00,9.047
AL007,2017-01-05 13:30:00,8.699
AL007,2017-01-05 13:59:00,8.253
AL007,2017-01-05 14:30:00,8.719
AL007,2017-01-05 14:59:00,8.974
AL007,2017-01-05 15:30:00,8.329
AL007,2017-01-05 15:59:00,7.461
AL007,2017-01-05 16:30:00,5.446
AL007,2017-01-05 16:59:00,4.857
AL007,2017-01-05 17:30:00,4.302
AL007,2017-01-05 17:59:00,4.639
AL007,2017-01-05 18:30:00,4.353
AL007,2017-01-05 18:59:00,4.062
AL007,2017-01-05 19:30:00,3.918
AL007,2017-01-05 19:59:00,3.734
AL007,2017-01-05 20:30:00,3.595
AL007,2017-01-05 20:59:00,3.542
AL007,2017-01-05 21:30:00,3.446
AL007,2017-01-05 21:59:00,3.335
AL007,2017-01-05 22:30:00,3.277
AL007,2017-01-05 22:59:00,3.097
AL007,2017-01-05 23:30:00,2.664
AL007,2017-01-05 23:59:00,2.228
AL007,2017-01-06 00:30:00,2.065
AL007,2017-01-06 00:59:00,2.034
AL007,2017-01-06 01:30:00,2.172
AL007,2017-01-06 01:59:00,2.192
AL007,2017-01-06 02:30:00,1.951
AL007,2017-01-06 02:59:00,1.807
AL007,2017-01-06 03:30:00,1.228
AL007,2017-01-06 03:59:00,0.729
AL007,2017-01-06 04:30:00,0.822
AL007,2017-01-06 04:59:00,1.014
AL007,2017-01-06 05:30:00,1.02
AL007,2017-01-06 05:59:00,1.011
AL007,2017-01-06 06:30:00,1.103
AL007,2017-01-06 06:59:00,1.165
AL007,2017-01-06 07:30:00,0.963
AL007,2017-01-06 07:59:00,0.812
AL007,2017-01-06 08:30:00,0.945
AL007,2017-01-06 08:59:00,0.786
AL007,2017-01-06 09:30:00,1.173
AL007,2017-01-06 09:59:00,1.745
AL007,2017-01-06 10:30:00,2.085
AL007,2017-01-06 10:59:00,2.442
AL007,2017-01-06 11:30:00,2.886
AL007,2017-01-06 11:59:00,2.935
AL007,2017-01-06 12:30:00,2.893
AL007,2017-01-06 12:59:00,2.814
AL007,2017-01-06 13:30:00,2.474
AL007,2017-01-06 13:59:00,2.339
AL007,2017-01-06 14:30:00,2.24
AL007,2017-01-06 14:59:00,2.227
AL007,2017-01-06 15:30:00,2.02
AL007,2017-01-06 15:59:00,1.837
AL007,2017-01-06 16:30:00,1.553
AL007,2017-01-06 16:59:00,1.063
AL007,2017-01-06 17:30:00,0.7
AL007,2017-01-06 17:59:00,0.527
AL007,2017-01-06 18:30:00,0.308
AL007,2017-01-06 18:59:00,0.142
AL007,2017-01-06 19:30:00,-0.014
AL007,2017-01-06 19:59:00,-0.146
AL007,2017-01-06 20:30:00,-0.291
AL007,2017-01-06 20:59:00,-0.474
AL007,2017-01-06 21:30:00,-0.887
AL007,2017-01-06 21:59:00,-1.07
AL007,2017-01-06 22:30:00,-1.103
AL007,2017-01-06 22:59:00,-1.154
AL007,2017-01-06 23:30:00,-1.159
AL007,2017-01-06 23:59:00,-1.17
AL007,2017-01-07 00:30:00,-1.058
AL007,2017-01-07 00:59:00,-1.118
AL007,2017-01-07 01:30:00,-1.157
AL007,2017-01-07 01:59:00,-1.411
AL007,2017-01-07 02:30:00,-1.264
AL007,2017-01-07 02:59:00,-1.357
AL007,2017-01-07 03:30:00,-1.51
AL007,2017-01-07 03:59:00,-1.654
AL007,2017-01-07 04:30:00,-1.676
AL007,2017-01-07 04:59:00,-1.807
AL007,2017-01-07 05:30:00,-1.915
AL007,2017-01-07 05:59:00,-1.988
AL007,2017-01-07 06:30:00,-2.014
AL007,2017-01-07 06:59:00,-2.295
AL007,2017-01-07 07:30:00,-2.153
AL007,2017-01-07 07:59:00,-2.059
AL007,2017-01-07 08:30:00,-2.021
AL007,2017-01-07 08:59:00,-1.702
AL007,2017-01-07 09:30:00,-1.083
AL007,2017-01-07 09:59:00,-0.293
AL007,2017-01-07 10:30:00,0.211
AL007,2017-01-07 10:59:00,0.783
AL007,2017-01-07 11:30:00,1.386
AL007,2017-01-07 11:59:00,1.837
AL007,2017-01-07 12:30:00,2.447
AL007,2017-01-07 12:59:00,2.686
AL007,2017-01-07 13:30:00,2.824
AL007,2017-01-07 13:59:00,3.066
AL007,2017-01-07 14:30:00,3.097
AL007,2017-01-07 14:59:00,3.371
AL007,2017-01-07 15:30:00,3.294
AL007,2017-01-07 15:59:00,3.138
AL007,2017-01-07 16:30:00,2.594
AL007,2017-01-07 16:59:00,1.832
AL007,2017-01-07 17:30:00,1.181
AL007,2017-01-07 17:59:00,0.559
AL007,2017-01-07 18:30:00,0.343
AL007,2017-01-07 18:59:00,0.029
AL007,2017-01-07 19:30:00,-0.043
AL007,2017-01-07 19:59:00,-0.155
AL007,2017-01-07 20:30:00,-0.309
AL007,2017-01-07 20:59:00,-0.585
AL007,2017-01-07 21:30:00,-0.719
AL007,2017-01-07 21:59:00,-0.861
AL007,2017-01-07 22:30:00,-0.796
AL007,2017-01-07 22:59:00,-0.909
AL007,2017-01-07 23:30:00,-0.825
AL007,2017-01-07 23:59:00,-0.955
AL007,2017-01-08 00:30:00,-1.05
AL007,2017-01-08 00:59:00,-1.326
AL007,2017-01-08 01:30:00,-1.73
AL007,2017-01-08 01:59:00,-2.167
AL007,2017-01-08 02:30:00,-2.445
AL007,2017-01-08 02:59:00,-2.407
AL007,2017-01-08 03:30:00,-2.481
AL007,2017-01-08 03:59:00,-2.57
AL007,2017-01-08 04:30:00,-2.66
AL007,2017-01-08 04:59:00,-2.98
AL007,2017-01-08 05:30:00,-2.994
AL007,2017-01-08 05:59:00,-2.757
AL007,2017-01-08 06:30:00,-2.719
AL007,2017-01-08 06:59:00,-2.032
AL007,2017-01-08 07:30:00,-1.79
AL007,2017-01-08 07:59:00,-1.485
AL007,2017-01-08 08:30:00,-1.598
AL007,2017-01-08 08:59:00,-1.275
AL007,2017-01-08 09:30:00,-1.187
AL007,2017-01-08 09:59:00,-1.241
AL007,2017-01-08 10:30:00,-0.969
AL007,2017-01-08 10:59:00,-0.393
AL007,2017-01-08 11:30:00,0.07
AL007,2017-01-08 11:59:00,0.474
AL007,2017-01-08 12:30:00,0.636
AL007,2017-01-08 12:59:00,0.909
AL007,2017-01-08 13:30:00,1.309
AL007,2017-01-08 13:59:00,1.83
AL007,2017-01-08 14:30:00,2.103
AL007,2017-01-08 14:59:00,2.216
AL007,2017-01-08 15:30:00,2.288
AL007,2017-01-08 15:59:00,2.159
AL007,2017-01-08 16:30:00,1.995
AL007,2017-01-08 16:59:00,1.944
AL007,2017-01-08 17:30:00,2.055
AL007,2017-01-08 17:59:00,2.24
AL007,2017-01-08 18:30:00,2.375
AL007,2017-01-08 18:59:00,2.244
AL007,2017-01-08 19:30:00,1.94
AL007,2017-01-08 19:59:00,1.49
AL007,2017-01-08 20:30:00,1.071
AL007,2017-01-08 20:59:00,1.034
AL007,2017-01-08 21:30:00,0.866
AL007,2017-01-08 21:59:00,0.668
AL007,2017-01-08 22:30:00,0.482
AL007,2017-01-08 22:59:00,0.288
AL007,2017-01-08 23:30:00,0.129
AL007,2017-01-08 23:59:00,-0.261
AL007,2017-01-09 00:30:00,-0.126
AL007,2017-01-09 00:59:00,0.032
AL007,2017-01-09 01:30:00,0.32
AL007,2017-01-09 01:59:00,0.413
AL007,2017-01-09 02:30:00,0.408
AL007,2017-01-09 02:59:00,0.456
AL007,2017-01-09 03:30:00,0.218
AL007,2017-01-09 03:59:00,0.069
AL007,2017-01-09 04:30:00,0.137
AL007,2017-01-09 04:59:00,-0.026
AL007,2017-01-09 05:30:00,-0.331
AL007,2017-01-09 05:59:00,-0.271
AL007,2017-01-09 06:30:00,-0.275
AL007,2017-01-09 06:59:00,-0.298
AL007,2017-01-09 07:30:00,-0.312
AL007,2017-01-09 07:59:00,-0.29
AL007,2017-01-09 08:30:00,-0.073
AL007,2017-01-09 08:59:00,0.277
AL007,2017-01-09 09:30:00,1.167
AL007,2017-01-09 09:59:00,2.136
AL007,2017-01-09 10:30:00,3.268
AL007,2017-01-09 10:59:00,4.71
AL007,2017-01-09 11:30:00,6.079
AL007,2017-01-09 11:59:00,6.72
AL007,2017-01-09 12:30:00,7.13
AL007,2017-01-09 12:59:00,7.5
AL007,2017-01-09 13:30:00,8.013
AL007,2017-01-09 13:59:00,8.469
AL007,2017-01-09 14:30:00,8.739
AL007,2017-01-09 14:59:00,9.037
AL007,2017-01-09 15:30:00,9.019
AL007,2017-01-09 15:59:00,8.991
AL007,2017-01-09 16:30:00,8.63
AL007,2017-01-09 16:59:00,7.721
AL007,2017-01-09 17:30:00,7.143
AL007,2017-01-09 17:59:00,6.858
AL007,2017-01-09 18:30:00,6.693
AL007,2017-01-09 18:59:00,6.384
AL007,2017-01-09 19:30:00,6.178
AL007,2017-01-09 19:59:00,5.832
AL007,2017-01-09 20:30:00,5.584
AL007,2017-01-09 20:59:00,5.109
AL007,2017-01-09 21:30:00,4.756
AL007,2017-01-09 21:59:00,4.593
AL007,2017-01-09 22:30:00,4.416
AL007,2017-01-09 22:59:00,4.497
AL007,2017-01-09 23:30:00,4.069
AL007,2017-01-09 23:59:00,3.531
AL007,2017-01-10 00:30:00,3.708
AL007,2017-01-10 00:59:00,3.756
AL007,2017-01-10 01:30:00,3.779
AL007,2017-01-10 01:59:00,3.447
AL007,2017-01-10 02:30:00,3.053
AL007,2017-01-10 02:59:00,2.426
AL007,2017-01-10 03:30:00,2.315
AL007,2017-01-10 03:59:00,2.323
AL007,2017-01-10 04:30:00,2.395
AL007,2017-01-10 04:59:00,1.979
AL007,2017-01-10 05:30:00,1.228
AL007,2017-01-10 05:59:00,1.136
AL007,2017-01-10 06:30:00,1.165
AL007,2017-01-10 06:59:00,1.117
AL007,2017-01-10 07:30:00,1.232
AL007,2017-01-10 07:59:00,1.215
AL007,2017-01-10 08:30:00,1.721
AL007,2017-01-10 08:59:00,1.662
AL007,2017-01-10 09:30:00,2.043
AL007,2017-01-10 09:59:00,2.576
AL007,2017-01-10 10:30:00,2.782
AL007,2017-01-10 10:59:00,3.683
AL007,2017-01-10 11:30:00,4.688
AL007,2017-01-10 11:59:00,5.728
AL007,2017-01-10 12:30:00,6.391
AL007,2017-01-10 12:59:00,6.608
AL007,2017-01-10 13:30:00,7.191
AL007,2017-01-10 13:59:00,7.705
AL007,2017-01-10 14:30:00,7.882
AL007,2017-01-10 14:59:00,8.047
AL007,2017-01-10 15:30:00,7.716
AL007,2017-01-10 15:59:00,7.67
AL007,2017-01-10 16:30:00,7.456
AL007,2017-01-10 16:59:00,6.611
AL007,2017-01-10 17:30:00,6.232
AL007,2017-01-10 17:59:00,5.68
AL007,2017-01-10 18:30:00,4.712
AL007,2017-01-10 18:59:00,4.053
AL007,2017-01-10 19:30:00,3.494
AL007,2017-01-10 19:59:00,3.101
AL007,2017-01-10 20:30:00,2.777
AL007,2017-01-10 20:59:00,2.357
AL007,2017-01-10 21:30:00,1.986
AL007,2017-01-10 21:59:00,1.709
AL007,2017-01-10 22:30:00,1.457
AL007,2017-01-10 22:59:00,1.379
AL007,2017-01-10 23:30:00,1.223
AL007,2017-01-10 23:59:00,0.883
AL007,2017-01-11 00:30:00,0.708
AL007,2017-01-11 00:59:00,0.493
AL007,2017-01-11 01:30:00,0.297
AL007,2017-01-11 01:59:00,0.029
AL007,2017-01-11 02:30:00,-0.202
AL007,2017-01-11 02:59:00,-0.4
AL007,2017-01-11 03:30:00,-0.45
AL007,2017-01-11 03:59:00,-0.561
AL007,2017-01-11 04:30:00,-0.769
AL007,2017-01-11 04:59:00,-0.798
AL007,2017-01-11 05:30:00,-0.836
AL007,2017-01-11 05:59:00,-0.701
AL007,2017-01-11 06:30:00,-0.88
AL007,2017-01-11 06:59:00,-0.993
AL007,2017-01-11 07:30:00,-1.055
AL007,2017-01-11 07:59:00,-1.086
AL007,2017-01-11 08:30:00,-0.812
AL007,2017-01-11 08:59:00,-0.278
AL007,2017-01-11 09:30:00,0.388
AL007,2017-01-11 09:59:00,1.43
AL007,2017-01-11 10:30:00,2.329
AL007,2017-01-11 10:59:00,3.156
AL007,2017-01-11 11:30:00,3.901
AL007,2017-01-11 11:59:00,4.429
AL007,2017-01-11 12:30:00,4.826
AL007,2017-01-11 12:59:00,5.397
AL007,2017-01-11 13:30:00,5.798
AL007,2017-01-11 13:59:00,6.165
AL007,2017-01-11 14:30:00,6.308
AL007,2017-01-11 14:59:00,6.59
AL007,2017-01-11 15:30:00,6.751
AL007,2017-01-11 15:59:00,6.66
AL007,2017-01-11 16:30:00,6.398
AL007,2017-01-11 16:59:00,5.95
AL007,2017-01-11 17:30:00,5.509
AL007,2017-01-11 17:59:00,5.253
AL007,2017-01-11 18:30:00,5.025
AL007,2017-01-11 18:59:00,4.76
AL007,2017-01-11 19:30:00,4.575
AL007,2017-01-11 19:59:00,4.098
AL007,2017-01-11 20:30:00,3.749
AL007,2017-01-11 20:59:00,3.141
AL007,2017-01-11 21:30:00,2.743
AL007,2017-01-11 21:59:00,2.523
AL007,2017-01-11 22:30:00,2.166
AL007,2017-01-11 22:59:00,1.09
AL007,2017-01-11 23:30:00,0.304
AL007,2017-01-11 23:59:00,-0.31
AL007,2017-01-12 00:30:00,-0.158
AL007,2017-01-12 00:59:00,-0.572
AL007,2017-01-12 01:30:00,-0.929
AL007,2017-01-12 01:59:00,-0.669
AL007,2017-01-12 02:30:00,0.154
AL007,2017-01-12 02:59:00,0.673
AL007,2017-01-12 03:30:00,0.937
AL007,2017-01-12 03:59:00,0.288
AL007,2017-01-12 04:30:00,0.068
AL007,2017-01-12 04:59:00,0.763
AL007,2017-01-12 05:30:00,1.255
AL007,2017-01-12 05:59:00,1.446
AL007,2017-01-12 06:30:00,1.765
AL007,2017-01-12 06:59:00,1.89
AL007,2017-01-12 07:30:00,1.912
AL007,2017-01-12 07:59:00,1.875
AL007,2017-01-12 08:30:00,2.418
AL007,2017-01-12 08:59:00,3.122
AL007,2017-01-12 09:30:00,3.644
AL007,2017-01-12 09:59:00,4.443
AL007,2017-01-12 10:30:00,4.969
AL007,2017-01-12 10:59:00,5.374
AL007,2017-01-12 11:30:00,5.573
AL007,2017-01-12 11:59:00,6.072
AL007,2017-01-12 12:30:00,6.44
AL007,2017-01-12 12:59:00,6.224
AL007,2017-01-12 13:30:00,6.233
AL007,2017-01-12 13:59:00,6.299
AL007,2017-01-12 14:30:00,6.429
AL007,2017-01-12 14:59:00,6.782
AL007,2017-01-12 15:30:00,6.499
AL007,2017-01-12 15:59:00,6.09
AL007,2017-01-12 16:30:00,5.866
AL007,2017-01-12 16:59:00,6.177
AL007,2017-01-12 17:30:00,6.586
AL007,2017-01-12 17:59:00,6.961
AL007,2017-01-12 18:30:00,7.143
AL007,2017-01-12 18:59:00,7.059
AL007,2017-01-12 19:30:00,7.188
AL007,2017-01-12 19:59:00,7.761
AL007,2017-01-12 20:30:00,9.343
AL007,2017-01-12 20:59:00,9.997
AL007,2017-01-12 21:30:00,10.126
AL007,2017-01-12 21:59:00,10.312
AL007,2017-01-12 22:30:00,10.267
AL007,2017-01-12 22:59:00,10.354
AL007,2017-01-12 23:30:00,10.544
AL007,2017-01-12 23:59:00,10.718
AL007,2017-01-13 00:30:00,10.79
AL007,2017-01-13 00:59:00,10.887
AL007,2017-01-13 01:30:00,10.985
AL007,2017-01-13 01:59:00,10.929
AL007,2017-01-13 02:30:00,10.999
AL007,2017-01-13 02:59:00,11.017
AL007,2017-01-13 03:30:00,11.173
AL007,2017-01-13 03:59:00,11.547
AL007,2017-01-13 04:30:00,11.664
AL007,2017-01-13 04:59:00,11.708
AL007,2017-01-13 05:30:00,11.748
AL007,2017-01-13 05:59:00,11.61
AL007,2017-01-13 06:30:00,11.622
AL007,2017-01-13 06:59:00,11.712
AL007,2017-01-13 07:30:00,11.786
AL007,2017-01-13 07:59:00,11.654
AL007,2017-01-13 08:30:00,11.637
AL007,2017-01-13 08:59:00,11.734
AL007,2017-01-13 09:30:00,12.188
AL007,2017-01-13 09:59:00,12.897
AL007,2017-01-13 10:30:00,13.309
AL007,2017-01-13 10:59:00,13.549
AL007,2017-01-13 11:30:00,13.432
AL007,2017-01-13 11:59:00,13.356
AL007,2017-01-13 12:30:00,12.49
AL007,2017-01-13 12:59:00,11.555
AL007,2017-01-13 13:30:00,8.234
AL007,2017-01-13 13:59:00,7.946
AL007,2017-01-13 14:30:00,7.786
AL007,2017-01-13 14:59:00,7.944
AL007,2017-01-13 15:30:00,7.627
AL007,2017-01-13 15:59:00,8.119
AL007,2017-01-13 16:30:00,8.858
AL007,2017-01-13 16:59:00,9.144
AL007,2017-01-13 17:30:00,9.648
AL007,2017-01-13 17:59:00,9.938
AL007,2017-01-13 18:30:00,9.343
AL007,2017-01-13 18:59:00,7.575
AL007,2017-01-13 19:30:00,7.034
AL007,2017-01-13 19:59:00,6.216
AL007,2017-01-13 20:30:00,6.149
AL007,2017-01-13 20:59:00,6.079
AL007,2017-01-13 21:30:00,4.63
AL007,2017-01-13 21:59:00,3.089
AL007,2017-01-13 22:30:00,3.002
AL007,2017-01-13 22:59:00,3.487
AL007,2017-01-13 23:30:00,3.925
AL007,2017-01-13 23:59:00,4.381
AL007,2017-01-14 00:30:00,4.383
AL007,2017-01-14 00:59:00,4.315
AL007,2017-01-14 01:30:00,4.104
AL007,2017-01-14 01:59:00,4.006
AL007,2017-01-14 02:30:00,4.111
AL007,2017-01-14 02:59:00,4.092
AL007,2017-01-14 03:30:00,3.793
AL007,2017-01-14 03:59:00,3.424
AL007,2017-01-14 04:30:00,3.228
AL007,2017-01-14 04:59:00,3.081
AL007,2017-01-14 05:30:00,1.703
AL007,2017-01-14 05:59:00,1.601
AL007,2017-01-14 06:30:00,1.63
AL007,2017-01-14 06:59:00,1.416
AL007,2017-01-14 07:30:00,1.668
AL007,2017-01-14 07:59:00,1.407
AL007,2017-01-14 08:30:00,0.924
AL007,2017-01-14 08:59:00,1.141
AL007,2017-01-14 09:30:00,1.708
AL007,2017-01-14 09:59:00,2.792
AL007,2017-01-14 10:30:00,3.896
AL007,2017-01-14 10:59:00,4.741
AL007,2017-01-14 11:30:00,5.715
AL007,2017-01-14 11:59:00,6.339
AL007,2017-01-14 12:30:00,6.978
AL007,2017-01-14 12:59:00,7.382
AL007,2017-01-14 13:30:00,7.838
AL007,2017-01-14 13:59:00,8.251
AL007,2017-01-14 14:30:00,8.52
AL007,2017-01-14 14:59:00,9.202
AL007,2017-01-14 15:30:00,9.274
AL007,2017-01-14 15:59:00,9.14
AL007,2017-01-14 16:30:00,8.983
AL007,2017-01-14 16:59:00,8.789
AL007,2017-01-14 17:30:00,8.542
AL007,2017-01-14 17:59:00,8.374
AL007,2017-01-14 18:30:00,7.967
