cod_staz,date,T
AL007,2016-01-07 09:30:00,5.108
AL007,2016-01-07 09:59:00,5.209
AL007,2016-01-07 10:30:00,5.618
AL007,2016-01-07 10:59:00,6.153
AL007,2016-01-07 11:30:00,6.837
AL007,2016-01-07 11:59:00,7.309
AL007,2016-01-07 12:30:00,7.87
AL007,2016-01-07 12:59:00,8.94
AL007,2016-01-07 13:30:00,9.952
AL007,2016-01-07 13:59:00,10.679
AL007,2016-01-07 14:30:00,11.185
AL007,2016-01-07 14:59:00,11.536
AL007,2016-01-07 15:30:00,11.841
AL007,2016-01-07 15:59:00,11.991
AL007,2016-01-07 16:30:00,12.161
AL007,2016-01-07 16:59:00,12.188
AL007,2016-01-07 17:30:00,11.81
AL007,2016-01-07 17:59:00,11.104
AL007,2016-01-07 18:30:00,10.866
AL007,2016-01-07 18:59:00,11.085
AL007,2016-01-07 19:30:00,11.359
AL007,2016-01-07 19:59:00,11.66
AL007,2016-01-07 20:30:00,11.768
AL007,2016-01-07 20:59:00,11.529
AL007,2016-01-07 21:30:00,11.121
AL007,2016-01-07 21:59:00,10.982
AL007,2016-01-07 22:30:00,10.835
AL007,2016-01-07 22:59:00,10.813
AL007,2016-01-07 23:30:00,10.737
AL007,2016-01-07 23:59:00,10.692
AL007,2016-01-08 00:30:00,10.594
AL007,2016-01-08 00:59:00,10.45
AL007,2016-01-08 01:30:00,10.395
AL007,2016-01-08 01:59:00,10.112
AL007,2016-01-08 02:30:00,10.126
AL007,2016-01-08 02:59:00,10.103
AL007,2016-01-08 03:30:00,9.996
AL007,2016-01-08 03:59:00,9.831
AL007,2016-01-08 04:30:00,9.797
AL007,2016-01-08 04:59:00,9.826
AL007,2016-01-08 05:30:00,9.909
AL007,2016-01-08 05:59:00,9.801
AL007,2016-01-08 06:30:00,9.945
AL007,2016-01-08 06:59:00,9.922
AL007,2016-01-08 07:30:00,9.917
AL007,2016-01-08 07:59:00,10.17
AL007,2016-01-08 08:30:00,10.597
AL007,2016-01-08 08:59:00,11.185
AL007,2016-01-08 09:30:00,12.351
AL007,2016-01-08 09:59:00,13.138
AL007,2016-01-08 10:30:00,13.418
AL007,2016-01-08 10:59:00,14.273
AL007,2016-01-08 11:30:00,14.706
AL007,2016-01-08 11:59:00,15.211
AL007,2016-01-08 12:30:00,15.737
AL007,2016-01-08 12:59:00,15.717
AL007,2016-01-08 13:30:00,15.541
AL007,2016-01-08 13:59:00,15.558
AL007,2016-01-08 14:30:00,15.711
AL007,2016-01-08 14:59:00,15.78
AL007,2016-01-08 15:30:00,15.784
AL007,2016-01-08 15:59:00,15.507
AL007,2016-01-08 16:30:00,15.37
AL007,2016-01-08 16:59:00,15.328
AL007,2016-01-08 17:30:00,15.261
AL007,2016-01-08 17:59:00,15.251
AL007,2016-01-08 18:30:00,15.098
AL007,2016-01-08 18:59:00,14.822
AL007,2016-01-08 19:30:00,14.553
AL007,2016-01-08 19:59:00,14.567
AL007,2016-01-08 20:30:00,14.698
AL007,2016-01-08 20:59:00,14.767
AL007,2016-01-08 21:30:00,14.914
AL007,2016-01-08 21:59:00,14.247
AL007,2016-01-08 22:30:00,15.01
AL007,2016-01-08 22:59:00,15.16
AL007,2016-01-08 23:30:00,14.983
AL007,2016-01-08 23:59:00,14.851
AL007,2016-01-09 00:30:00,14.648
AL007,2016-01-09 00:59:00,14.622
AL007,2016-01-09 01:30:00,14.655
AL007,2016-01-09 01:59:00,14.651
AL007,2016-01-09 02:30:00,14.062
AL007,2016-01-09 02:59:00,13.488
AL007,2016-01-09 03:30:00,13.805
AL007,2016-01-09 03:59:00,14.197
AL007,2016-01-09 04:30:00,14.042
AL007,2016-01-09 04:59:00,13.82
AL007,2016-01-09 05:30:00,13.741
AL007,2016-01-09 05:59:00,13.668
AL007,2016-01-09 06:30:00,13.814
AL007,2016-01-09 06:59:00,13.928
AL007,2016-01-09 07:30:00,13.438
AL007,2016-01-09 07:59:00,13.549
AL007,2016-01-09 08:30:00,13.393
AL007,2016-01-09 08:59:00,13.059
AL007,2016-01-09 09:30:00,13.577
AL007,2016-01-09 09:59:00,14.397
AL007,2016-01-09 10:30:00,15.369
AL007,2016-01-09 10:59:00,16.287
AL007,2016-01-09 11:30:00,17.735
AL007,2016-01-09 11:59:00,17.956
AL007,2016-01-09 12:30:00,17.076
AL007,2016-01-09 12:59:00,16.737
AL007,2016-01-09 13:30:00,16.871
AL007,2016-01-09 13:59:00,16.818
AL007,2016-01-09 14:30:00,16.708
AL007,2016-01-09 14:59:00,16.528
AL007,2016-01-09 15:30:00,16.248
AL007,2016-01-09 15:59:00,16.066
AL007,2016-01-09 16:30:00,15.902
AL007,2016-01-09 16:59:00,15.721
AL007,2016-01-09 17:30:00,15.342
AL007,2016-01-09 17:59:00,15.143
AL007,2016-01-09 18:30:00,14.829
AL007,2016-01-09 18:59:00,14.675
AL007,2016-01-09 19:30:00,14.626
AL007,2016-01-09 19:59:00,14.595
AL007,2016-01-09 20:30:00,14.608
AL007,2016-01-09 20:59:00,14.719
AL007,2016-01-09 21:30:00,14.94
AL007,2016-01-09 21:59:00,15.027
AL007,2016-01-09 22:30:00,15.06
AL007,2016-01-09 22:59:00,14.998
AL007,2016-01-09 23:30:00,14.909
AL007,2016-01-09 23:59:00,14.801
AL007,2016-01-10 00:30:00,14.823
AL007,2016-01-10 00:59:00,14.603
AL007,2016-01-10 01:30:00,14.572
AL007,2016-01-10 01:59:00,14.75
AL007,2016-01-10 02:30:00,14.827
AL007,2016-01-10 02:59:00,14.696
AL007,2016-01-10 03:30:00,14.715
AL007,2016-01-10 03:59:00,14.577
AL007,2016-01-10 04:30:00,14.439
AL007,2016-01-10 04:59:00,14.301
AL007,2016-01-10 05:30:00,14.254
AL007,2016-01-10 05:59:00,14.394
AL007,2016-01-10 06:30:00,14.377
AL007,2016-01-10 06:59:00,14.624
AL007,2016-01-10 07:30:00,14.743
AL007,2016-01-10 07:59:00,14.789
AL007,2016-01-10 08:30:00,14.597
AL007,2016-01-10 08:59:00,14.868
AL007,2016-01-10 09:30:00,15.085
AL007,2016-01-10 09:59:00,15.302
AL007,2016-01-10 10:30:00,15.877
AL007,2016-01-10 10:59:00,16.133
AL007,2016-01-10 11:30:00,16.457
AL007,2016-01-10 11:59:00,17.444
AL007,2016-01-10 12:30:00,17.578
AL007,2016-01-10 12:59:00,18.075
AL007,2016-01-10 13:30:00,18.001
AL007,2016-01-10 13:59:00,18.113
AL007,2016-01-10 14:30:00,18.097
AL007,2016-01-10 14:59:00,17.728
AL007,2016-01-10 15:30:00,17.708
AL007,2016-01-10 15:59:00,17.509
AL007,2016-01-10 16:30:00,17.187
AL007,2016-01-10 16:59:00,16.632
AL007,2016-01-10 17:30:00,16.384
AL007,2016-01-10 17:59:00,16.047
AL007,2016-01-10 18:30:00,15.677
AL007,2016-01-10 18:59:00,15.606
AL007,2016-01-10 19:30:00,15.6
AL007,2016-01-10 19:59:00,15.442
AL007,2016-01-10 20:30:00,15.54
AL007,2016-01-10 20:59:00,15.374
AL007,2016-01-10 21:30:00,15.182
AL007,2016-01-10 21:59:00,14.842
AL007,2016-01-10 22:30:00,14.736
AL007,2016-01-10 22:59:00,14.641
AL007,2016-01-10 23:30:00,14.474
AL007,2016-01-10 23:59:00,14.284
AL007,2016-01-11 00:30:00,14.326
AL007,2016-01-11 00:59:00,14.355
AL007,2016-01-11 01:30:00,14.218
AL007,2016-01-11 01:59:00,14.245
AL007,2016-01-11 02:30:00,14.27
AL007,2016-01-11 02:59:00,14.348
AL007,2016-01-11 03:30:00,14.079
AL007,2016-01-11 03:59:00,13.906
AL007,2016-01-11 04:30:00,13.868
AL007,2016-01-11 04:59:00,13.745
AL007,2016-01-11 05:30:00,13.825
AL007,2016-01-11 05:59:00,13.875
AL007,2016-01-11 06:30:00,13.9
AL007,2016-01-11 06:59:00,13.834
AL007,2016-01-11 07:30:00,13.87
AL007,2016-01-11 07:59:00,13.831
AL007,2016-01-11 08:30:00,13.908
AL007,2016-01-11 08:59:00,14.124
AL007,2016-01-11 09:30:00,14.779
AL007,2016-01-11 09:59:00,15.447
AL007,2016-01-11 10:30:00,15.933
AL007,2016-01-11 10:59:00,16.524
AL007,2016-01-11 11:30:00,16.484
AL007,2016-01-11 11:59:00,17.095
AL007,2016-01-11 12:30:00,17.23
AL007,2016-01-11 12:59:00,17.489
AL007,2016-01-11 13:30:00,16.993
AL007,2016-01-11 13:59:00,16.824
AL007,2016-01-11 14:30:00,16.548
AL007,2016-01-11 14:59:00,16.509
AL007,2016-01-11 15:30:00,16.509
AL007,2016-01-11 15:59:00,16.349
AL007,2016-01-11 16:30:00,16.146
AL007,2016-01-11 16:59:00,16.126
AL007,2016-01-11 17:30:00,16.278
AL007,2016-01-11 17:59:00,16.37
AL007,2016-01-11 18:30:00,16.228
AL007,2016-01-11 18:59:00,16.221
AL007,2016-01-11 19:30:00,15.736
AL007,2016-01-11 19:59:00,15.584
AL007,2016-01-11 20:30:00,15.235
AL007,2016-01-11 20:59:00,15.37
AL007,2016-01-11 21:30:00,15.283
AL007,2016-01-11 21:59:00,15.151
AL007,2016-01-11 22:30:00,15.503
AL007,2016-01-11 22:59:00,15.083
AL007,2016-01-11 23:30:00,14.865
AL007,2016-01-11 23:59:00,14.644
AL007,2016-01-12 00:30:00,14.438
AL007,2016-01-12 00:59:00,14.166
AL007,2016-01-12 01:30:00,13.918
AL007,2016-01-12 01:59:00,13.657
AL007,2016-01-12 02:30:00,13.438
AL007,2016-01-12 02:59:00,13.189
AL007,2016-01-12 03:30:00,12.77
AL007,2016-01-12 03:59:00,12.891
AL007,2016-01-12 04:30:00,12.855
AL007,2016-01-12 04:59:00,12.878
AL007,2016-01-12 05:30:00,12.746
AL007,2016-01-12 05:59:00,12.915
AL007,2016-01-12 06:30:00,13.037
AL007,2016-01-12 06:59:00,12.883
AL007,2016-01-12 07:30:00,12.883
AL007,2016-01-12 07:59:00,12.785
AL007,2016-01-12 08:30:00,12.823
AL007,2016-01-12 08:59:00,13.194
AL007,2016-01-12 09:30:00,13.568
AL007,2016-01-12 09:59:00,14.227
AL007,2016-01-12 10:30:00,14.428
AL007,2016-01-12 10:59:00,14.734
AL007,2016-01-12 11:30:00,14.873
AL007,2016-01-12 11:59:00,15.073
AL007,2016-01-12 12:30:00,15.152
AL007,2016-01-12 12:59:00,15.161
AL007,2016-01-12 13:30:00,14.928
AL007,2016-01-12 13:59:00,14.866
AL007,2016-01-12 14:30:00,15.003
AL007,2016-01-12 14:59:00,14.423
AL007,2016-01-12 15:30:00,14.385
AL007,2016-01-12 15:59:00,14.399
AL007,2016-01-12 16:30:00,14.128
AL007,2016-01-12 16:59:00,13.749
AL007,2016-01-12 17:30:00,13.464
AL007,2016-01-12 17:59:00,13.245
AL007,2016-01-12 18:30:00,13.063
AL007,2016-01-12 18:59:00,12.787
AL007,2016-01-12 19:30:00,12.656
AL007,2016-01-12 19:59:00,12.59
AL007,2016-01-12 20:30:00,12.516
AL007,2016-01-12 20:59:00,12.254
AL007,2016-01-12 21:30:00,11.909
AL007,2016-01-12 21:59:00,11.761
AL007,2016-01-12 22:30:00,11.745
AL007,2016-01-12 22:59:00,11.505
AL007,2016-01-12 23:30:00,11.433
AL007,2016-01-12 23:59:00,10.878
AL007,2016-01-13 00:30:00,10.885
AL007,2016-01-13 00:59:00,10.73
AL007,2016-01-13 01:30:00,10.617
AL007,2016-01-13 01:59:00,10.715
AL007,2016-01-13 02:30:00,10.955
AL007,2016-01-13 02:59:00,11.076
AL007,2016-01-13 03:30:00,9.164
AL007,2016-01-13 03:59:00,9.351
AL007,2016-01-13 04:30:00,8.462
AL007,2016-01-13 04:59:00,7.758
AL007,2016-01-13 05:30:00,8.027
AL007,2016-01-13 05:59:00,7.768
AL007,2016-01-13 06:30:00,8.698
AL007,2016-01-13 06:59:00,9.173
AL007,2016-01-13 07:30:00,9.331
AL007,2016-01-13 07:59:00,9.442
AL007,2016-01-13 08:30:00,9.888
AL007,2016-01-13 08:59:00,10.606
AL007,2016-01-13 09:30:00,11.502
AL007,2016-01-13 09:59:00,11.865
AL007,2016-01-13 10:30:00,12.33
AL007,2016-01-13 10:59:00,12.368
AL007,2016-01-13 11:30:00,12.383
AL007,2016-01-13 11:59:00,12.862
AL007,2016-01-13 12:30:00,13.131
AL007,2016-01-13 12:59:00,13.618
AL007,2016-01-13 13:30:00,13.776
AL007,2016-01-13 13:59:00,13.709
AL007,2016-01-13 14:30:00,13.76
AL007,2016-01-13 14:59:00,13.67
AL007,2016-01-13 15:30:00,13.937
AL007,2016-01-13 15:59:00,13.907
AL007,2016-01-13 16:30:00,13.485
AL007,2016-01-13 16:59:00,13.0
AL007,2016-01-13 17:30:00,12.348
AL007,2016-01-13 17:59:00,11.986
AL007,2016-01-13 18:30:00,11.645
AL007,2016-01-13 18:59:00,11.268
AL007,2016-01-13 19:30:00,10.889
AL007,2016-01-13 19:59:00,10.435
AL007,2016-01-13 20:30:00,10.362
AL007,2016-01-13 20:59:00,10.212
AL007,2016-01-13 21:30:00,10.092
AL007,2016-01-13 21:59:00,9.84
AL007,2016-01-13 22:30:00,9.025
AL007,2016-01-13 22:59:00,9.019
AL007,2016-01-13 23:30:00,8.53
AL007,2016-01-13 23:59:00,8.11
AL007,2016-01-14 00:30:00,7.387
AL007,2016-01-14 00:59:00,6.573
AL007,2016-01-14 01:30:00,5.934
AL007,2016-01-14 01:59:00,5.617
AL007,2016-01-14 02:30:00,5.171
AL007,2016-01-14 02:59:00,4.334
AL007,2016-01-14 03:30:00,4.298
AL007,2016-01-14 03:59:00,4.25
AL007,2016-01-14 04:30:00,4.082
AL007,2016-01-14 04:59:00,3.835
AL007,2016-01-14 05:30:00,3.183
AL007,2016-01-14 05:59:00,3.112
AL007,2016-01-14 06:30:00,3.236
AL007,2016-01-14 06:59:00,3.684
AL007,2016-01-14 07:30:00,3.92
AL007,2016-01-14 07:59:00,4.106
AL007,2016-01-14 08:30:00,4.707
AL007,2016-01-14 08:59:00,5.503
AL007,2016-01-14 09:30:00,6.272
AL007,2016-01-14 09:59:00,7.498
AL007,2016-01-14 10:30:00,8.078
AL007,2016-01-14 10:59:00,8.737
AL007,2016-01-14 11:30:00,9.8
AL007,2016-01-14 11:59:00,11.426
AL007,2016-01-14 12:30:00,11.765
AL007,2016-01-14 12:59:00,10.54
AL007,2016-01-14 13:30:00,10.095
AL007,2016-01-14 13:59:00,10.14
AL007,2016-01-14 14:30:00,10.494
AL007,2016-01-14 14:59:00,10.389
AL007,2016-01-14 15:30:00,10.608
AL007,2016-01-14 15:59:00,11.043
AL007,2016-01-14 16:30:00,10.971
AL007,2016-01-14 16:59:00,10.717
AL007,2016-01-14 17:30:00,10.475
AL007,2016-01-14 17:59:00,10.581
AL007,2016-01-14 18:30:00,10.754
AL007,2016-01-14 18:59:00,10.991
AL007,2016-01-14 19:30:00,10.932
AL007,2016-01-14 19:59:00,10.908
AL007,2016-01-14 20:30:00,10.998
