cod_staz,date,T
AL007,2013-01-02 20:59:00,10.552
AL007,2013-01-02 21:30:00,10.176
AL007,2013-01-02 21:59:00,9.782
AL007,2013-01-02 22:30:00,9.772
AL007,2013-01-02 22:59:00,9.804
AL007,2013-01-02 23:30:00,10.055
AL007,2013-01-02 23:59:00,10.553
AL007,2013-01-03 00:30:00,10.502
AL007,2013-01-03 00:59:00,9.505
AL007,2013-01-03 01:30:00,8.264
AL007,2013-01-03 01:59:00,7.531
AL007,2013-01-03 02:30:00,7.241
AL007,2013-01-03 02:59:00,6.921
AL007,2013-01-03 03:30:00,6.765
AL007,2013-01-03 03:59:00,6.611
AL007,2013-01-03 04:30:00,6.589
AL007,2013-01-03 04:59:00,6.434
AL007,2013-01-03 05:30:00,6.193
AL007,2013-01-03 05:59:00,6.288
AL007,2013-01-03 06:30:00,6.009
AL007,2013-01-03 06:59:00,6.01
AL007,2013-01-03 07:30:00,5.989
AL007,2013-01-03 07:59:00,5.827
AL007,2013-01-03 08:30:00,5.975
AL007,2013-01-03 08:59:00,6.606
AL007,2013-01-03 09:30:00,7.289
AL007,2013-01-03 09:59:00,8.827
AL007,2013-01-03 10:30:00,10.628
AL007,2013-01-03 10:59:00,11.673
AL007,2013-01-03 11:30:00,12.65
AL007,2013-01-03 11:59:00,13.804
AL007,2013-01-03 12:30:00,14.64
AL007,2013-01-03 12:59:00,15.39
AL007,2013-01-03 13:30:00,15.611
AL007,2013-01-03 13:59:00,15.857
AL007,2013-01-03 14:30:00,15.724
AL007,2013-01-03 14:59:00,16.679
AL007,2013-01-03 15:30:00,17.383
AL007,2013-01-03 15:59:00,16.618
AL007,2013-01-03 16:30:00,15.509
AL007,2013-01-03 16:59:00,14.368
AL007,2013-01-03 17:30:00,13.427
AL007,2013-01-03 17:59:00,12.747
AL007,2013-01-03 18:30:00,12.24
AL007,2013-01-03 18:59:00,12.046
AL007,2013-01-03 19:30:00,11.758
AL007,2013-01-03 19:59:00,11.266
AL007,2013-01-03 20:30:00,10.998
AL007,2013-01-03 20:59:00,10.66
AL007,2013-01-03 21:30:00,10.211
AL007,2013-01-03 21:59:00,9.36
AL007,2013-01-03 22:30:00,8.722
AL007,2013-01-03 22:59:00,8.475
AL007,2013-01-03 23:30:00,8.171
AL007,2013-01-03 23:59:00,7.213
AL007,2013-01-04 00:30:00,6.788
AL007,2013-01-04 00:59:00,6.786
AL007,2013-01-04 01:30:00,6.645
AL007,2013-01-04 01:59:00,6.261
AL007,2013-01-04 02:30:00,6.02
AL007,2013-01-04 02:59:00,5.905
AL007,2013-01-04 03:30:00,5.777
AL007,2013-01-04 03:59:00,5.445
AL007,2013-01-04 04:30:00,5.34
AL007,2013-01-04 04:59:00,5.414
AL007,2013-01-04 05:30:00,5.34
AL007,2013-01-04 05:59:00,4.916
AL007,2013-01-04 06:30:00,4.823
AL007,2013-01-04 06:59:00,5.106
AL007,2013-01-04 07:30:00,5.035
AL007,2013-01-04 07:59:00,4.893
AL007,2013-01-04 08:30:00,4.732
AL007,2013-01-04 08:59:00,6.375
AL007,2013-01-04 09:30:00,7.369
AL007,2013-01-04 09:59:00,7.439
AL007,2013-01-04 10:30:00,8.196
AL007,2013-01-04 10:59:00,8.89
AL007,2013-01-04 11:30:00,9.953
AL007,2013-01-04 11:59:00,12.309
AL007,2013-01-04 12:30:00,13.453
AL007,2013-01-04 12:59:00,13.788
AL007,2013-01-04 13:30:00,14.133
AL007,2013-01-04 13:59:00,14.515
AL007,2013-01-04 14:30:00,14.891
AL007,2013-01-04 14:59:00,15.911
AL007,2013-01-04 15:30:00,15.933
AL007,2013-01-04 15:59:00,15.953
AL007,2013-01-04 16:30:00,15.328
AL007,2013-01-04 16:59:00,14.06
AL007,2013-01-04 17:30:00,13.088
AL007,2013-01-04 17:59:00,12.414
AL007,2013-01-04 18:30:00,11.759
AL007,2013-01-04 18:59:00,11.273
AL007,2013-01-04 19:30:00,10.886
AL007,2013-01-04 19:59:00,10.452
AL007,2013-01-04 20:30:00,9.86
AL007,2013-01-04 20:59:00,9.373
AL007,2013-01-04 21:30:00,9.284
AL007,2013-01-04 21:59:00,9.167
AL007,2013-01-04 22:30:00,8.868
AL007,2013-01-04 22:59:00,8.386
AL007,2013-01-04 23:30:00,8.188
AL007,2013-01-04 23:59:00,7.701
AL007,2013-01-05 00:30:00,7.423
AL007,2013-01-05 00:59:00,7.191
AL007,2013-01-05 01:30:00,6.868
AL007,2013-01-05 01:59:00,6.496
AL007,2013-01-05 02:30:00,6.132
AL007,2013-01-05 02:59:00,5.936
AL007,2013-01-05 03:30:00,5.815
AL007,2013-01-05 03:59:00,5.719
AL007,2013-01-05 04:30:00,5.799
AL007,2013-01-05 04:59:00,5.889
AL007,2013-01-05 05:30:00,5.851
AL007,2013-01-05 05:59:00,5.59
AL007,2013-01-05 06:30:00,5.303
AL007,2013-01-05 06:59:00,5.484
AL007,2013-01-05 07:30:00,5.298
AL007,2013-01-05 07:59:00,4.902
AL007,2013-01-05 08:30:00,5.411
AL007,2013-01-05 08:59:00,6.883
AL007,2013-01-05 09:30:00,7.752
AL007,2013-01-05 09:59:00,8.675
AL007,2013-01-05 10:30:00,10.06
AL007,2013-01-05 10:59:00,11.072
AL007,2013-01-05 11:30:00,11.039
AL007,2013-01-05 11:59:00,12.176
AL007,2013-01-05 12:30:00,12.917
AL007,2013-01-05 12:59:00,13.445
AL007,2013-01-05 13:30:00,13.795
AL007,2013-01-05 13:59:00,13.645
AL007,2013-01-05 14:30:00,13.312
AL007,2013-01-05 14:59:00,13.663
AL007,2013-01-05 15:30:00,13.74
AL007,2013-01-05 15:59:00,13.433
AL007,2013-01-05 16:30:00,12.869
AL007,2013-01-05 16:59:00,11.926
AL007,2013-01-05 17:30:00,10.869
AL007,2013-01-05 17:59:00,10.36
AL007,2013-01-05 18:30:00,9.891
AL007,2013-01-05 18:59:00,9.378
AL007,2013-01-05 19:30:00,8.908
AL007,2013-01-05 19:59:00,8.579
AL007,2013-01-05 20:30:00,8.176
AL007,2013-01-05 20:59:00,7.985
AL007,2013-01-05 21:30:00,7.82
AL007,2013-01-05 21:59:00,7.41
AL007,2013-01-05 22:30:00,6.99
AL007,2013-01-05 22:59:00,6.933
AL007,2013-01-05 23:30:00,6.921
AL007,2013-01-05 23:59:00,6.92
AL007,2013-01-06 00:30:00,6.667
AL007,2013-01-06 00:59:00,6.415
AL007,2013-01-06 01:30:00,6.251
AL007,2013-01-06 01:59:00,6.075
AL007,2013-01-06 02:30:00,5.759
AL007,2013-01-06 02:59:00,5.131
AL007,2013-01-06 03:30:00,4.823
AL007,2013-01-06 03:59:00,4.468
AL007,2013-01-06 04:30:00,4.728
AL007,2013-01-06 04:59:00,4.699
AL007,2013-01-06 05:30:00,4.527
AL007,2013-01-06 05:59:00,4.485
AL007,2013-01-06 06:30:00,4.522
AL007,2013-01-06 06:59:00,4.575
AL007,2013-01-06 07:30:00,4.52
AL007,2013-01-06 07:59:00,4.305
AL007,2013-01-06 08:30:00,4.47
AL007,2013-01-06 08:59:00,5.557
AL007,2013-01-06 09:30:00,6.708
AL007,2013-01-06 09:59:00,7.839
AL007,2013-01-06 10:30:00,8.727
AL007,2013-01-06 10:59:00,10.498
AL007,2013-01-06 11:30:00,11.613
AL007,2013-01-06 11:59:00,12.86
AL007,2013-01-06 12:30:00,14.233
AL007,2013-01-06 12:59:00,14.37
AL007,2013-01-06 13:30:00,13.854
AL007,2013-01-06 13:59:00,14.294
AL007,2013-01-06 14:30:00,14.611
AL007,2013-01-06 14:59:00,15.432
AL007,2013-01-06 15:30:00,15.458
AL007,2013-01-06 15:59:00,15.324
AL007,2013-01-06 16:30:00,13.839
AL007,2013-01-06 16:59:00,12.973
AL007,2013-01-06 17:30:00,11.978
AL007,2013-01-06 17:59:00,11.286
AL007,2013-01-06 18:30:00,11.085
AL007,2013-01-06 18:59:00,10.802
AL007,2013-01-06 19:30:00,10.611
AL007,2013-01-06 19:59:00,10.463
AL007,2013-01-06 20:30:00,10.462
AL007,2013-01-06 20:59:00,10.312
AL007,2013-01-06 21:30:00,10.353
AL007,2013-01-06 21:59:00,10.06
AL007,2013-01-06 22:30:00,10.179
AL007,2013-01-06 22:59:00,10.342
AL007,2013-01-06 23:30:00,10.194
AL007,2013-01-06 23:59:00,10.109
AL007,2013-01-07 00:30:00,9.122
AL007,2013-01-07 00:59:00,7.244
AL007,2013-01-07 01:30:00,7.062
AL007,2013-01-07 01:59:00,7.334
AL007,2013-01-07 02:30:00,7.191
AL007,2013-01-07 02:59:00,6.039
AL007,2013-01-07 03:30:00,5.912
AL007,2013-01-07 03:59:00,6.021
AL007,2013-01-07 04:30:00,6.439
AL007,2013-01-07 04:59:00,6.548
AL007,2013-01-07 05:30:00,6.549
AL007,2013-01-07 05:59:00,6.472
AL007,2013-01-07 06:30:00,6.047
AL007,2013-01-07 06:59:00,5.983
AL007,2013-01-07 07:30:00,5.826
AL007,2013-01-07 07:59:00,5.726
AL007,2013-01-07 08:30:00,6.296
AL007,2013-01-07 08:59:00,7.004
AL007,2013-01-07 09:30:00,7.834
AL007,2013-01-07 09:59:00,9.12
AL007,2013-01-07 10:30:00,10.681
AL007,2013-01-07 10:59:00,11.467
AL007,2013-01-07 11:30:00,12.622
AL007,2013-01-07 11:59:00,13.613
AL007,2013-01-07 12:30:00,14.64
AL007,2013-01-07 12:59:00,15.97
AL007,2013-01-07 13:30:00,15.876
AL007,2013-01-07 13:59:00,16.12
AL007,2013-01-07 14:30:00,15.281
AL007,2013-01-07 14:59:00,16.351
AL007,2013-01-07 15:30:00,17.186
AL007,2013-01-07 15:59:00,17.022
AL007,2013-01-07 16:30:00,16.46
AL007,2013-01-07 16:59:00,15.269
AL007,2013-01-07 17:30:00,13.788
AL007,2013-01-07 17:59:00,12.82
AL007,2013-01-07 18:30:00,12.088
AL007,2013-01-07 18:59:00,11.54
AL007,2013-01-07 19:30:00,11.252
AL007,2013-01-07 19:59:00,10.792
AL007,2013-01-07 20:30:00,10.235
AL007,2013-01-07 20:59:00,9.775
AL007,2013-01-07 21:30:00,9.514
AL007,2013-01-07 21:59:00,8.945
AL007,2013-01-07 22:30:00,8.233
AL007,2013-01-07 22:59:00,7.917
AL007,2013-01-07 23:30:00,7.448
AL007,2013-01-07 23:59:00,6.824
AL007,2013-01-08 00:30:00,6.255
AL007,2013-01-08 00:59:00,5.931
AL007,2013-01-08 01:30:00,5.931
AL007,2013-01-08 01:59:00,5.706
AL007,2013-01-08 02:30:00,6.01
AL007,2013-01-08 02:59:00,5.983
AL007,2013-01-08 03:30:00,5.808
AL007,2013-01-08 03:59:00,5.095
AL007,2013-01-08 04:30:00,4.406
AL007,2013-01-08 04:59:00,4.308
AL007,2013-01-08 05:30:00,4.554
AL007,2013-01-08 05:59:00,4.335
AL007,2013-01-08 06:30:00,4.312
AL007,2013-01-08 06:59:00,4.17
AL007,2013-01-08 07:30:00,3.966
AL007,2013-01-08 07:59:00,3.832
AL007,2013-01-08 08:30:00,4.19
AL007,2013-01-08 08:59:00,4.927
AL007,2013-01-08 09:30:00,5.369
AL007,2013-01-08 09:59:00,6.202
AL007,2013-01-08 10:30:00,8.333
AL007,2013-01-08 10:59:00,8.326
AL007,2013-01-08 11:30:00,8.8
AL007,2013-01-08 11:59:00,8.861
AL007,2013-01-08 12:30:00,9.041
AL007,2013-01-08 12:59:00,9.876
AL007,2013-01-08 13:30:00,10.97
AL007,2013-01-08 13:59:00,11.311
AL007,2013-01-08 14:30:00,11.545
AL007,2013-01-08 14:59:00,12.204
AL007,2013-01-08 15:30:00,12.204
AL007,2013-01-08 15:59:00,12.187
AL007,2013-01-08 16:30:00,12.141
AL007,2013-01-08 16:59:00,11.494
AL007,2013-01-08 17:30:00,10.998
AL007,2013-01-08 17:59:00,10.412
AL007,2013-01-08 18:30:00,9.967
AL007,2013-01-08 18:59:00,9.72
AL007,2013-01-08 19:30:00,9.576
AL007,2013-01-08 19:59:00,9.239
AL007,2013-01-08 20:30:00,8.679
AL007,2013-01-08 20:59:00,8.226
AL007,2013-01-08 21:30:00,7.701
AL007,2013-01-08 21:59:00,7.974
AL007,2013-01-08 22:30:00,8.454
AL007,2013-01-08 22:59:00,8.597
AL007,2013-01-08 23:30:00,8.572
AL007,2013-01-08 23:59:00,8.673
AL007,2013-01-09 00:30:00,9.01
AL007,2013-01-09 00:59:00,8.854
AL007,2013-01-09 01:30:00,8.72
AL007,2013-01-09 01:59:00,8.585
AL007,2013-01-09 02:30:00,8.277
AL007,2013-01-09 02:59:00,8.132
AL007,2013-01-09 03:30:00,8.189
AL007,2013-01-09 03:59:00,8.177
AL007,2013-01-09 04:30:00,8.166
AL007,2013-01-09 04:59:00,8.137
AL007,2013-01-09 05:30:00,8.056
AL007,2013-01-09 05:59:00,8.181
AL007,2013-01-09 06:30:00,8.063
AL007,2013-01-09 06:59:00,7.643
AL007,2013-01-09 07:30:00,7.464
AL007,2013-01-09 07:59:00,7.518
AL007,2013-01-09 08:30:00,7.587
AL007,2013-01-09 08:59:00,8.239
AL007,2013-01-09 09:30:00,9.275
AL007,2013-01-09 09:59:00,10.37
AL007,2013-01-09 10:30:00,11.539
AL007,2013-01-09 10:59:00,12.761
AL007,2013-01-09 11:30:00,12.916
AL007,2013-01-09 11:59:00,13.447
AL007,2013-01-09 12:30:00,13.632
AL007,2013-01-09 12:59:00,13.061
AL007,2013-01-09 13:30:00,12.894
AL007,2013-01-09 13:59:00,12.902
AL007,2013-01-09 14:30:00,12.909
AL007,2013-01-09 14:59:00,12.968
AL007,2013-01-09 15:30:00,13.024
AL007,2013-01-09 15:59:00,12.896
AL007,2013-01-09 16:30:00,12.581
AL007,2013-01-09 16:59:00,12.353
AL007,2013-01-09 17:30:00,12.254
AL007,2013-01-09 17:59:00,12.124
AL007,2013-01-09 18:30:00,12.161
AL007,2013-01-09 18:59:00,12.15
AL007,2013-01-09 19:30:00,12.047
AL007,2013-01-09 19:59:00,11.984
AL007,2013-01-09 20:30:00,11.964
AL007,2013-01-09 20:59:00,11.87
AL007,2013-01-09 21:30:00,11.492
AL007,2013-01-09 21:59:00,10.836
AL007,2013-01-09 22:30:00,10.451
AL007,2013-01-09 22:59:00,10.48
AL007,2013-01-09 23:30:00,10.506
AL007,2013-01-09 23:59:00,10.211
AL007,2013-01-10 00:30:00,9.945
AL007,2013-01-10 00:59:00,9.813
AL007,2013-01-10 01:30:00,9.714
AL007,2013-01-10 01:59:00,9.82
AL007,2013-01-10 02:30:00,9.7
AL007,2013-01-10 02:59:00,9.693
AL007,2013-01-10 03:30:00,9.794
AL007,2013-01-10 03:59:00,9.867
AL007,2013-01-10 04:30:00,9.935
AL007,2013-01-10 04:59:00,10.066
AL007,2013-01-10 05:30:00,10.264
AL007,2013-01-10 05:59:00,10.38
AL007,2013-01-10 06:30:00,10.478
AL007,2013-01-10 06:59:00,10.587
AL007,2013-01-10 07:30:00,10.702
AL007,2013-01-10 07:59:00,10.788
AL007,2013-01-10 08:30:00,10.767
AL007,2013-01-10 08:59:00,10.787
AL007,2013-01-10 09:30:00,10.643
AL007,2013-01-10 09:59:00,9.95
AL007,2013-01-10 10:30:00,10.376
AL007,2013-01-10 10:59:00,10.95
AL007,2013-01-10 11:30:00,11.008
AL007,2013-01-10 11:59:00,10.75
AL007,2013-01-10 12:30:00,10.986
AL007,2013-01-10 12:59:00,11.522
AL007,2013-01-10 13:30:00,11.84
AL007,2013-01-10 13:59:00,11.411
AL007,2013-01-10 14:30:00,10.972
AL007,2013-01-10 14:59:00,10.774
AL007,2013-01-10 15:30:00,10.482
AL007,2013-01-10 15:59:00,10.569
AL007,2013-01-10 16:30:00,10.583
AL007,2013-01-10 16:59:00,10.582
AL007,2013-01-10 17:30:00,10.458
AL007,2013-01-10 17:59:00,10.512
AL007,2013-01-10 18:30:00,10.561
AL007,2013-01-10 18:59:00,10.669
AL007,2013-01-10 19:30:00,10.788
AL007,2013-01-10 19:59:00,10.632
AL007,2013-01-10 20:30:00,10.353
AL007,2013-01-10 20:59:00,9.938
AL007,2013-01-10 21:30:00,9.734
AL007,2013-01-10 21:59:00,9.253
AL007,2013-01-10 22:30:00,8.651
AL007,2013-01-10 22:59:00,8.494
AL007,2013-01-10 23:30:00,8.464
AL007,2013-01-10 23:59:00,8.467
AL007,2013-01-11 00:30:00,8.18
AL007,2013-01-11 00:59:00,7.848
AL007,2013-01-11 01:30:00,7.608
AL007,2013-01-11 01:59:00,7.11
AL007,2013-01-11 02:30:00,6.558
AL007,2013-01-11 02:59:00,6.166
AL007,2013-01-11 03:30:00,5.936
AL007,2013-01-11 03:59:00,5.844
AL007,2013-01-11 04:30:00,5.767
AL007,2013-01-11 04:59:00,5.775
AL007,2013-01-11 05:30:00,5.686
AL007,2013-01-11 05:59:00,5.67
AL007,2013-01-11 06:30:00,5.797
AL007,2013-01-11 06:59:00,5.945
AL007,2013-01-11 07:30:00,6.35
AL007,2013-01-11 07:59:00,6.482
AL007,2013-01-11 08:30:00,6.587
AL007,2013-01-11 08:59:00,6.754
AL007,2013-01-11 09:30:00,7.06
AL007,2013-01-11 09:59:00,8.063
AL007,2013-01-11 10:30:00,9.705
AL007,2013-01-11 10:59:00,11.051
AL007,2013-01-11 11:30:00,9.502
AL007,2013-01-11 11:59:00,8.96
AL007,2013-01-11 12:30:00,9.957
AL007,2013-01-11 12:59:00,11.201
AL007,2013-01-11 13:30:00,11.095
AL007,2013-01-11 13:59:00,12.664
AL007,2013-01-11 14:30:00,12.609
AL007,2013-01-11 14:59:00,13.067
AL007,2013-01-11 15:30:00,13.56
AL007,2013-01-11 15:59:00,12.257
AL007,2013-01-11 16:30:00,10.866
AL007,2013-01-11 16:59:00,9.533
AL007,2013-01-11 17:30:00,8.488
AL007,2013-01-11 17:59:00,8.446
AL007,2013-01-11 18:30:00,8.54
AL007,2013-01-11 18:59:00,8.635
AL007,2013-01-11 19:30:00,8.588
AL007,2013-01-11 19:59:00,8.669
AL007,2013-01-11 20:30:00,8.46
AL007,2013-01-11 20:59:00,8.304
AL007,2013-01-11 21:30:00,8.097
AL007,2013-01-11 21:59:00,7.968
AL007,2013-01-11 22:30:00,7.676
AL007,2013-01-11 22:59:00,7.403
AL007,2013-01-11 23:30:00,7.083
AL007,2013-01-11 23:59:00,7.341
AL007,2013-01-12 00:30:00,7.128
AL007,2013-01-12 00:59:00,6.969
AL007,2013-01-12 01:30:00,6.776
AL007,2013-01-12 01:59:00,6.26
AL007,2013-01-12 02:30:00,6.08
AL007,2013-01-12 02:59:00,6.214
AL007,2013-01-12 03:30:00,6.183
AL007,2013-01-12 03:59:00,6.161
AL007,2013-01-12 04:30:00,5.759
AL007,2013-01-12 04:59:00,5.4
AL007,2013-01-12 05:30:00,5.147
AL007,2013-01-12 05:59:00,5.124
AL007,2013-01-12 06:30:00,4.805
AL007,2013-01-12 06:59:00,4.172
AL007,2013-01-12 07:30:00,3.974
AL007,2013-01-12 07:59:00,3.921
AL007,2013-01-12 08:30:00,4.752
AL007,2013-01-12 08:59:00,5.907
AL007,2013-01-12 09:30:00,6.574
AL007,2013-01-12 09:59:00,8.019
AL007,2013-01-12 10:30:00,10.035
AL007,2013-01-12 10:59:00,11.854
AL007,2013-01-12 11:30:00,13.078
AL007,2013-01-12 11:59:00,13.985
AL007,2013-01-12 12:30:00,15.021
AL007,2013-01-12 12:59:00,14.925
AL007,2013-01-12 13:30:00,14.234
AL007,2013-01-12 13:59:00,13.585
AL007,2013-01-12 14:30:00,13.192
AL007,2013-01-12 14:59:00,13.196
AL007,2013-01-12 15:30:00,12.926
AL007,2013-01-12 15:59:00,12.71
AL007,2013-01-12 16:30:00,12.646
AL007,2013-01-12 16:59:00,12.182
AL007,2013-01-12 17:30:00,11.726
AL007,2013-01-12 17:59:00,11.367
AL007,2013-01-12 18:30:00,11.018
AL007,2013-01-12 18:59:00,10.723
AL007,2013-01-12 19:30:00,10.588
AL007,2013-01-12 19:59:00,10.364
AL007,2013-01-12 20:30:00,10.221
AL007,2013-01-12 20:59:00,10.122
AL007,2013-01-12 21:30:00,9.992
AL007,2013-01-12 21:59:00,9.994
AL007,2013-01-12 22:30:00,9.975
AL007,2013-01-12 22:59:00,9.887
AL007,2013-01-12 23:30:00,9.808
AL007,2013-01-12 23:59:00,9.744
AL007,2013-01-13 00:30:00,9.826
AL007,2013-01-13 00:59:00,10.015
AL007,2013-01-13 01:30:00,9.826
AL007,2013-01-13 01:59:00,9.524
AL007,2013-01-13 02:30:00,9.611
AL007,2013-01-13 02:59:00,9.778
AL007,2013-01-13 03:30:00,9.807
AL007,2013-01-13 03:59:00,9.491
AL007,2013-01-13 04:30:00,9.358
AL007,2013-01-13 04:59:00,9.297
AL007,2013-01-13 05:30:00,8.975
AL007,2013-01-13 05:59:00,8.768
AL007,2013-01-13 06:30:00,8.796
AL007,2013-01-13 06:59:00,8.902
AL007,2013-01-13 07:30:00,8.523
AL007,2013-01-13 07:59:00,8.465
AL007,2013-01-13 08:30:00,8.412
AL007,2013-01-13 08:59:00,8.57
AL007,2013-01-13 09:30:00,9.196
AL007,2013-01-13 09:59:00,10.151
AL007,2013-01-13 10:30:00,11.06
AL007,2013-01-13 10:59:00,11.325
AL007,2013-01-13 11:30:00,11.623
AL007,2013-01-13 11:59:00,11.029
AL007,2013-01-13 12:30:00,11.111
AL007,2013-01-13 12:59:00,11.796
AL007,2013-01-13 13:30:00,11.862
AL007,2013-01-13 13:59:00,12.222
AL007,2013-01-13 14:30:00,12.328
AL007,2013-01-13 14:59:00,11.73
AL007,2013-01-13 15:30:00,12.034
AL007,2013-01-13 15:59:00,12.194
AL007,2013-01-13 16:30:00,12.299
AL007,2013-01-13 16:59:00,12.356
AL007,2013-01-13 17:30:00,12.247
AL007,2013-01-13 17:59:00,12.205
AL007,2013-01-13 18:30:00,12.313
AL007,2013-01-13 18:59:00,12.468
AL007,2013-01-13 19:30:00,12.132
AL007,2013-01-13 19:59:00,11.861
AL007,2013-01-13 20:30:00,11.781
AL007,2013-01-13 20:59:00,11.476
AL007,2013-01-13 21:30:00,10.151
AL007,2013-01-13 21:59:00,10.021
AL007,2013-01-13 22:30:00,10.354
AL007,2013-01-13 22:59:00,10.139
AL007,2013-01-13 23:30:00,10.066
AL007,2013-01-13 23:59:00,9.884
AL007,2013-01-14 00:30:00,9.733
AL007,2013-01-14 00:59:00,9.878
AL007,2013-01-14 01:30:00,10.498
AL007,2013-01-14 01:59:00,10.624
AL007,2013-01-14 02:30:00,10.872
AL007,2013-01-14 02:59:00,11.4
AL007,2013-01-14 03:30:00,11.515
AL007,2013-01-14 03:59:00,11.73
AL007,2013-01-14 04:30:00,11.881
AL007,2013-01-14 04:59:00,11.629
AL007,2013-01-14 05:30:00,11.496
AL007,2013-01-14 05:59:00,11.213
AL007,2013-01-14 06:30:00,11.031
AL007,2013-01-14 06:59:00,11.138
AL007,2013-01-14 07:30:00,11.335
AL007,2013-01-14 07:59:00,11.446
AL007,2013-01-14 08:30:00,11.361
AL007,2013-01-14 08:59:00,11.55
AL007,2013-01-14 09:30:00,11.963
AL007,2013-01-14 09:59:00,12.266
AL007,2013-01-14 10:30:00,12.626
AL007,2013-01-14 10:59:00,12.821
AL007,2013-01-14 11:30:00,12.904
AL007,2013-01-14 11:59:00,12.696
AL007,2013-01-14 12:30:00,12.885
AL007,2013-01-14 12:59:00,13.132
AL007,2013-01-14 13:30:00,13.516
AL007,2013-01-14 13:59:00,13.264
AL007,2013-01-14 14:30:00,13.411
AL007,2013-01-14 14:59:00,13.1
AL007,2013-01-14 15:30:00,12.841
AL007,2013-01-14 15:59:00,12.579
AL007,2013-01-14 16:30:00,12.174
AL007,2013-01-14 16:59:00,12.122
AL007,2013-01-14 17:30:00,11.819
AL007,2013-01-14 17:59:00,11.6
AL007,2013-01-14 18:30:00,11.231
AL007,2013-01-14 18:59:00,10.921
AL007,2013-01-14 19:30:00,10.499
AL007,2013-01-14 19:59:00,10.184
AL007,2013-01-14 20:30:00,10.052
